#SpeciesA	SpeciesB	interaction
Pl_27	An_5	1
Pl_31	An_5	1
Pl_32	An_5	1
Pl_35	An_5	1
Pl_39	An_5	1
An_5	An_6	-0.950136201456189
Pl_4	An_6	1
Pl_6	An_6	1
Pl_7	An_6	1
Pl_8	An_6	1
Pl_14	An_6	1
Pl_16	An_6	1
Pl_17	An_6	1
Pl_18	An_6	1
Pl_22	An_6	1
Pl_23	An_6	1
Pl_24	An_6	1
Pl_26	An_6	1
Pl_35	An_6	1
Pl_36	An_6	1
Pl_37	An_6	1
Pl_39	An_6	1
Pl_40	An_6	1
Pl_45	An_6	1
An_4	An_7	-0.852947668870911
Pl_1	An_7	1
Pl_5	An_7	1
Pl_6	An_7	1
Pl_7	An_7	1
Pl_9	An_7	1
Pl_10	An_7	1
Pl_12	An_7	1
Pl_13	An_7	1
Pl_18	An_7	1
Pl_22	An_7	1
Pl_23	An_7	1
Pl_26	An_7	1
Pl_30	An_7	1
Pl_32	An_7	1
Pl_33	An_7	1
Pl_42	An_7	1
Pl_44	An_7	1
Pl_47	An_7	1
Pl_1	An_8	1
Pl_2	An_8	1
Pl_3	An_8	1
Pl_9	An_8	1
Pl_13	An_8	1
Pl_14	An_8	1
Pl_15	An_8	1
Pl_17	An_8	1
Pl_18	An_8	1
Pl_21	An_8	1
Pl_23	An_8	1
Pl_24	An_8	1
Pl_25	An_8	1
Pl_29	An_8	1
Pl_30	An_8	1
Pl_43	An_8	1
An_4	An_9	-0.91337429266423
Pl_1	An_9	1
Pl_3	An_9	1
Pl_6	An_9	1
Pl_8	An_9	1
Pl_12	An_9	1
Pl_13	An_9	1
Pl_15	An_9	1
Pl_17	An_9	1
Pl_19	An_9	1
Pl_20	An_9	1
Pl_25	An_9	1
Pl_27	An_9	1
Pl_29	An_9	1
Pl_30	An_9	1
Pl_33	An_9	1
Pl_38	An_9	1
An_3	An_10	-0.966047180816531
An_8	An_10	-0.903165397234261
Pl_4	An_10	1
Pl_5	An_10	1
Pl_6	An_10	1
Pl_7	An_10	1
Pl_14	An_10	1
Pl_17	An_10	1
Pl_18	An_10	1
Pl_22	An_10	1
Pl_24	An_10	1
Pl_26	An_10	1
Pl_34	An_10	1
Pl_38	An_10	1
Pl_44	An_10	1
Pl_45	An_10	1
Pl_46	An_10	1
Pl_1	An_11	1
Pl_2	An_11	1
Pl_4	An_11	1
Pl_5	An_11	1
Pl_8	An_11	1
Pl_11	An_11	1
Pl_15	An_11	1
Pl_21	An_11	1
Pl_28	An_11	1
Pl_30	An_11	1
Pl_31	An_11	1
Pl_38	An_11	1
Pl_39	An_11	1
Pl_43	An_11	1
Pl_44	An_11	1
Pl_1	An_12	1
Pl_3	An_12	1
Pl_4	An_12	1
Pl_5	An_12	1
Pl_6	An_12	1
Pl_7	An_12	1
Pl_8	An_12	1
Pl_12	An_12	1
Pl_16	An_12	1
Pl_19	An_12	1
Pl_20	An_12	1
Pl_30	An_12	1
Pl_36	An_12	1
Pl_39	An_12	1
Pl_46	An_12	1
An_4	An_13	-0.91705651441589
An_6	An_13	-0.996968425344676
Pl_2	An_13	1
Pl_4	An_13	1
Pl_8	An_13	1
Pl_10	An_13	1
Pl_13	An_13	1
Pl_16	An_13	1
Pl_19	An_13	1
Pl_20	An_13	1
Pl_23	An_13	1
Pl_24	An_13	1
Pl_25	An_13	1
Pl_27	An_13	1
Pl_29	An_13	1
Pl_34	An_13	1
Pl_47	An_13	1
An_2	An_14	-0.850105020683259
An_7	An_14	-0.994211279554293
Pl_2	An_14	1
Pl_3	An_14	1
Pl_4	An_14	1
Pl_5	An_14	1
Pl_6	An_14	1
Pl_7	An_14	1
Pl_9	An_14	1
Pl_15	An_14	1
Pl_23	An_14	1
Pl_24	An_14	1
Pl_35	An_14	1
Pl_41	An_14	1
Pl_43	An_14	1
Pl_45	An_14	1
An_1	An_15	-0.86775504425168
An_4	An_15	-0.928090489236638
Pl_1	An_15	1
Pl_2	An_15	1
Pl_5	An_15	1
Pl_6	An_15	1
Pl_10	An_15	1
Pl_11	An_15	1
Pl_12	An_15	1
Pl_16	An_15	1
Pl_24	An_15	1
Pl_26	An_15	1
Pl_28	An_15	1
Pl_29	An_15	1
Pl_38	An_15	1
Pl_40	An_15	1
An_13	An_16	-0.916122550377622
An_14	An_16	-0.899689142592251
Pl_4	An_16	1
Pl_5	An_16	1
Pl_8	An_16	1
Pl_9	An_16	1
Pl_10	An_16	1
Pl_12	An_16	1
Pl_13	An_16	1
Pl_15	An_16	1
Pl_25	An_16	1
Pl_26	An_16	1
Pl_34	An_16	1
Pl_39	An_16	1
Pl_42	An_16	1
An_13	An_17	-0.873319013509899
Pl_4	An_17	1
Pl_7	An_17	1
Pl_10	An_17	1
Pl_11	An_17	1
Pl_12	An_17	1
Pl_17	An_17	1
Pl_18	An_17	1
Pl_24	An_17	1
Pl_25	An_17	1
Pl_34	An_17	1
Pl_36	An_17	1
Pl_37	An_17	1
Pl_41	An_17	1
An_16	An_18	-0.949010849930346
Pl_1	An_18	1
Pl_2	An_18	1
Pl_6	An_18	1
Pl_8	An_18	1
Pl_9	An_18	1
Pl_14	An_18	1
Pl_16	An_18	1
Pl_19	An_18	1
Pl_20	An_18	1
Pl_31	An_18	1
Pl_36	An_18	1
Pl_39	An_18	1
An_4	An_19	-0.921068205498159
An_8	An_19	-0.95368318608962
An_13	An_19	-0.89883489604108
An_18	An_19	-0.972328011877835
Pl_1	An_19	1
Pl_2	An_19	1
Pl_5	An_19	1
Pl_7	An_19	1
Pl_15	An_19	1
Pl_17	An_19	1
Pl_18	An_19	1
Pl_31	An_19	1
Pl_38	An_19	1
Pl_39	An_19	1
Pl_43	An_19	1
Pl_47	An_19	1
An_11	An_20	-0.965632986510172
Pl_1	An_20	1
Pl_6	An_20	1
Pl_7	An_20	1
Pl_10	An_20	1
Pl_14	An_20	1
Pl_16	An_20	1
Pl_18	An_20	1
Pl_19	An_20	1
Pl_22	An_20	1
Pl_37	An_20	1
Pl_41	An_20	1
Pl_42	An_20	1
An_8	An_21	-0.85870822542347
Pl_1	An_21	1
Pl_2	An_21	1
Pl_3	An_21	1
Pl_5	An_21	1
Pl_11	An_21	1
Pl_14	An_21	1
Pl_17	An_21	1
Pl_32	An_21	1
Pl_33	An_21	1
Pl_39	An_21	1
Pl_41	An_21	1
Pl_42	An_21	1
An_5	An_22	-0.914584128418937
An_6	An_22	-0.921453511808068
An_9	An_22	-0.857224208535627
An_10	An_22	-0.933431579498574
An_15	An_22	-0.910873832181096
An_17	An_22	-0.921804994810373
Pl_1	An_22	1
Pl_3	An_22	1
Pl_4	An_22	1
Pl_6	An_22	1
Pl_7	An_22	1
Pl_14	An_22	1
Pl_22	An_22	1
Pl_27	An_22	1
Pl_30	An_22	1
Pl_43	An_22	1
Pl_44	An_22	1
Pl_47	An_22	1
An_10	An_23	-0.954101977637038
An_21	An_23	-0.920983916614205
Pl_5	An_23	1
Pl_7	An_23	1
Pl_10	An_23	1
Pl_13	An_23	1
Pl_17	An_23	1
Pl_23	An_23	1
Pl_29	An_23	1
Pl_31	An_23	1
Pl_38	An_23	1
Pl_40	An_23	1
Pl_44	An_23	1
Pl_45	An_23	1
An_2	An_24	-0.928446705918759
An_5	An_24	-0.933036554604769
An_6	An_24	-0.881522048963234
An_7	An_24	-0.954194309655577
An_8	An_24	-0.937188970856369
An_14	An_24	-0.851052494021133
An_17	An_24	-0.989891608711332
An_20	An_24	-0.889637996675447
Pl_2	An_24	1
Pl_4	An_24	1
Pl_12	An_24	1
Pl_13	An_24	1
Pl_14	An_24	1
Pl_17	An_24	1
Pl_18	An_24	1
Pl_25	An_24	1
Pl_27	An_24	1
Pl_31	An_24	1
Pl_35	An_24	1
Pl_41	An_24	1
An_7	An_25	-0.874784607207403
An_11	An_25	-0.902473537018523
An_14	An_25	-0.924348560394719
An_20	An_25	-0.864135576877743
Pl_1	An_25	1
Pl_2	An_25	1
Pl_4	An_25	1
Pl_8	An_25	1
Pl_14	An_25	1
Pl_19	An_25	1
Pl_25	An_25	1
Pl_26	An_25	1
Pl_28	An_25	1
Pl_29	An_25	1
Pl_32	An_25	1
Pl_33	An_25	1
An_17	An_26	-0.993245304329321
An_21	An_26	-0.949113298906013
Pl_4	An_26	1
Pl_13	An_26	1
Pl_14	An_26	1
Pl_15	An_26	1
Pl_24	An_26	1
Pl_27	An_26	1
Pl_35	An_26	1
Pl_36	An_26	1
Pl_40	An_26	1
Pl_41	An_26	1
Pl_45	An_26	1
An_4	An_27	-0.992694090120494
An_8	An_27	-0.978183540515602
An_20	An_27	-0.977168395649642
An_23	An_27	-0.851738361641765
An_24	An_27	-0.896215627901256
An_26	An_27	-0.853627675911412
Pl_3	An_27	1
Pl_6	An_27	1
Pl_9	An_27	1
Pl_10	An_27	1
Pl_11	An_27	1
Pl_15	An_27	1
Pl_26	An_27	1
Pl_28	An_27	1
Pl_30	An_27	1
Pl_37	An_27	1
Pl_46	An_27	1
An_14	An_28	-0.946500409860164
An_27	An_28	-0.866783195640892
Pl_3	An_28	1
Pl_4	An_28	1
Pl_6	An_28	1
Pl_11	An_28	1
Pl_24	An_28	1
Pl_25	An_28	1
Pl_27	An_28	1
Pl_28	An_28	1
Pl_34	An_28	1
Pl_37	An_28	1
Pl_44	An_28	1
An_4	An_29	-0.914324636105448
An_17	An_29	-0.972496918868273
An_21	An_29	-0.986748139373958
An_23	An_29	-0.865639984374866
An_24	An_29	-0.993576682638377
An_27	An_29	-0.872371493373066
An_28	An_29	-0.8740948617924
Pl_2	An_29	1
Pl_5	An_29	1
Pl_7	An_29	1
Pl_19	An_29	1
Pl_21	An_29	1
Pl_22	An_29	1
Pl_23	An_29	1
Pl_33	An_29	1
Pl_37	An_29	1
Pl_38	An_29	1
Pl_40	An_29	1
An_2	An_30	-0.940420808736235
An_13	An_30	-0.865826183930039
An_14	An_30	-0.936495654517785
An_15	An_30	-0.924425335600972
An_18	An_30	-0.955390335759148
An_23	An_30	-0.854502715403214
Pl_1	An_30	1
Pl_2	An_30	1
Pl_4	An_30	1
Pl_6	An_30	1
Pl_7	An_30	1
Pl_10	An_30	1
Pl_20	An_30	1
Pl_22	An_30	1
Pl_25	An_30	1
Pl_29	An_30	1
Pl_34	An_30	1
An_4	An_31	-0.931729488540441
An_5	An_31	-0.924991408828646
An_9	An_31	-0.914757418446243
An_13	An_31	-0.866124938940629
An_14	An_31	-0.897213307209313
An_15	An_31	-0.86988586303778
An_22	An_31	-0.991470437729731
An_30	An_31	-0.977131482213736
Pl_5	An_31	1
Pl_7	An_31	1
Pl_10	An_31	1
Pl_11	An_31	1
Pl_15	An_31	1
Pl_20	An_31	1
Pl_22	An_31	1
Pl_35	An_31	1
Pl_43	An_31	1
Pl_46	An_31	1
Pl_47	An_31	1
An_5	An_32	-0.960786421783268
An_8	An_32	-0.885488007450476
An_16	An_32	-0.97717833542265
An_19	An_32	-0.879902065964416
An_21	An_32	-0.962478909641504
An_25	An_32	-0.991780620068312
An_31	An_32	-0.928465902805328
Pl_2	An_32	1
Pl_7	An_32	1
Pl_8	An_32	1
Pl_9	An_32	1
Pl_11	An_32	1
Pl_12	An_32	1
Pl_20	An_32	1
Pl_35	An_32	1
Pl_36	An_32	1
Pl_40	An_32	1
An_2	An_33	-0.889998089289293
An_13	An_33	-0.909584756242111
An_19	An_33	-0.920101877069101
An_25	An_33	-0.863386176060885
An_26	An_33	-0.887854055501521
Pl_1	An_33	1
Pl_2	An_33	1
Pl_3	An_33	1
Pl_4	An_33	1
Pl_8	An_33	1
Pl_10	An_33	1
Pl_25	An_33	1
Pl_31	An_33	1
Pl_32	An_33	1
Pl_41	An_33	1
An_11	An_34	-0.934395442251116
An_30	An_34	-0.867445151088759
Pl_2	An_34	1
Pl_9	An_34	1
Pl_11	An_34	1
Pl_18	An_34	1
Pl_22	An_34	1
Pl_23	An_34	1
Pl_32	An_34	1
Pl_36	An_34	1
Pl_40	An_34	1
Pl_42	An_34	1
An_6	An_35	-0.888982555130497
An_12	An_35	-0.978785654529929
An_22	An_35	-0.995362214976922
An_33	An_35	-0.99250772385858
Pl_1	An_35	1
Pl_3	An_35	1
Pl_5	An_35	1
Pl_6	An_35	1
Pl_9	An_35	1
Pl_12	An_35	1
Pl_16	An_35	1
Pl_28	An_35	1
Pl_42	An_35	1
Pl_46	An_35	1
An_1	An_36	-0.915888668503612
An_6	An_36	-0.875006093177944
An_19	An_36	-0.87549407267943
An_23	An_36	-0.872205269057304
An_31	An_36	-0.972448462154716
Pl_2	An_36	1
Pl_4	An_36	1
Pl_5	An_36	1
Pl_9	An_36	1
Pl_10	An_36	1
Pl_11	An_36	1
Pl_13	An_36	1
Pl_21	An_36	1
Pl_34	An_36	1
Pl_39	An_36	1
An_5	An_37	-0.948011986212805
An_7	An_37	-0.862569108139724
An_13	An_37	-0.913480618502945
An_18	An_37	-0.983019526349381
An_19	An_37	-0.993361448636279
An_30	An_37	-0.936470305779949
Pl_1	An_37	1
Pl_8	An_37	1
Pl_9	An_37	1
Pl_10	An_37	1
Pl_15	An_37	1
Pl_16	An_37	1
Pl_18	An_37	1
Pl_32	An_37	1
Pl_46	An_37	1
Pl_47	An_37	1
Pl_6	An_38	1
Pl_16	An_38	1
Pl_17	An_38	1
Pl_18	An_38	1
Pl_30	An_38	1
Pl_31	An_38	1
Pl_33	An_38	1
Pl_35	An_38	1
Pl_38	An_38	1
Pl_42	An_38	1
An_10	An_39	-0.942678180523217
An_16	An_39	-0.969911453546956
An_17	An_39	-0.912580561591312
An_21	An_39	-0.927705278620124
An_22	An_39	-0.894288673764095
An_29	An_39	-0.860447529237717
An_34	An_39	-0.96328650531359
Pl_2	An_39	1
Pl_3	An_39	1
Pl_6	An_39	1
Pl_17	An_39	1
Pl_20	An_39	1
Pl_21	An_39	1
Pl_29	An_39	1
Pl_37	An_39	1
Pl_47	An_39	1
An_1	An_40	-0.986540545709431
An_2	An_40	-0.919658006634563
An_4	An_40	-0.879436294781044
An_15	An_40	-0.93893842282705
An_19	An_40	-0.899535523727536
An_21	An_40	-0.908524558413774
An_24	An_40	-0.89635924808681
An_36	An_40	-0.956946639111266
Pl_2	An_40	1
Pl_5	An_40	1
Pl_7	An_40	1
Pl_13	An_40	1
Pl_16	An_40	1
Pl_21	An_40	1
Pl_29	An_40	1
Pl_32	An_40	1
Pl_35	An_40	1
An_4	An_41	-0.995227593928576
An_15	An_41	-0.899040219839662
An_16	An_41	-0.93062961823307
An_35	An_41	-0.878520258236676
An_37	An_41	-0.880327422171831
An_38	An_41	-0.900964643340558
Pl_2	An_41	1
Pl_3	An_41	1
Pl_5	An_41	1
Pl_13	An_41	1
Pl_24	An_41	1
Pl_26	An_41	1
Pl_27	An_41	1
Pl_28	An_41	1
Pl_32	An_41	1
An_10	An_42	-0.993245486402884
An_25	An_42	-0.908529110020027
An_30	An_42	-0.942535675130785
An_34	An_42	-0.97007770021446
An_35	An_42	-0.910184700042009
An_40	An_42	-0.984963445225731
Pl_1	An_42	1
Pl_10	An_42	1
Pl_11	An_42	1
Pl_15	An_42	1
Pl_23	An_42	1
Pl_34	An_42	1
Pl_42	An_42	1
Pl_45	An_42	1
An_7	An_43	-0.861087266588584
An_16	An_43	-0.914752184180543
An_17	An_43	-0.908393976744264
Pl_3	An_43	1
Pl_4	An_43	1
Pl_8	An_43	1
Pl_12	An_43	1
Pl_14	An_43	1
Pl_27	An_43	1
Pl_33	An_43	1
Pl_42	An_43	1
An_14	An_44	-0.983804947929457
An_21	An_44	-0.911410146858543
An_29	An_44	-0.868732978589833
An_40	An_44	-0.995629382552579
Pl_1	An_44	1
Pl_2	An_44	1
Pl_3	An_44	1
Pl_16	An_44	1
Pl_21	An_44	1
Pl_28	An_44	1
Pl_36	An_44	1
Pl_38	An_44	1
An_1	An_45	-0.862811922794208
An_3	An_45	-0.961781550431624
An_13	An_45	-0.85917427460663
An_17	An_45	-0.961756192613393
An_24	An_45	-0.85095287929289
An_32	An_45	-0.932236005319282
An_35	An_45	-0.963700435357168
An_39	An_45	-0.968138867756352
Pl_9	An_45	1
Pl_19	An_45	1
Pl_21	An_45	1
Pl_33	An_45	1
Pl_35	An_45	1
Pl_36	An_45	1
Pl_37	An_45	1
Pl_41	An_45	1
An_9	An_46	-0.959569827187806
An_11	An_46	-0.981131564825773
An_14	An_46	-0.9637115157675
An_20	An_46	-0.954653714317828
An_22	An_46	-0.857742688851431
An_25	An_46	-0.87818182609044
An_27	An_46	-0.88903333269991
An_30	An_46	-0.859098644228652
An_43	An_46	-0.925169572234154
Pl_1	An_46	1
Pl_2	An_46	1
Pl_3	An_46	1
Pl_6	An_46	1
Pl_14	An_46	1
Pl_30	An_46	1
Pl_31	An_46	1
Pl_1	Pl_3	-0.858011309755966
Pl_3	Pl_8	-0.918755915248767
Pl_6	Pl_8	-0.913450126536191
Pl_8	Pl_11	-0.852749607525766
Pl_5	Pl_12	-0.991153980838135
Pl_7	Pl_12	-0.980109353782609
Pl_8	Pl_12	-0.884023353923112
Pl_7	Pl_13	-0.909814941929653
Pl_4	Pl_14	-0.965382534312084
Pl_6	Pl_14	-0.904387090820819
Pl_6	Pl_15	-0.878328969934955
Pl_10	Pl_15	-0.996577976970002
Pl_11	Pl_15	-0.855991974473
Pl_15	Pl_16	-0.918289463501424
Pl_3	Pl_17	-0.983441919786856
Pl_7	Pl_17	-0.914581781951711
Pl_12	Pl_17	-0.859009639592841
Pl_13	Pl_17	-0.978856961708516
Pl_14	Pl_17	-0.982536929892376
Pl_7	Pl_18	-0.928158475784585
Pl_9	Pl_19	-0.943592680385336
Pl_15	Pl_19	-0.946681296918541
Pl_16	Pl_19	-0.964890907285735
Pl_17	Pl_19	-0.988065851153806
Pl_6	Pl_20	-0.950962619623169
Pl_17	Pl_20	-0.873662420315668
Pl_3	Pl_21	-0.893023861572146
Pl_6	Pl_21	-0.967050854349509
Pl_10	Pl_21	-0.865880256285891
Pl_15	Pl_21	-0.915100547485054
Pl_9	Pl_22	-0.855071608675644
Pl_13	Pl_22	-0.868352434597909
Pl_18	Pl_22	-0.957299604313448
Pl_13	Pl_23	-0.88597500603646
Pl_15	Pl_23	-0.896149339620024
Pl_1	Pl_24	-0.957745490130037
Pl_5	Pl_24	-0.866709385300055
Pl_8	Pl_24	-0.901363106910139
Pl_9	Pl_24	-0.962351249530911
Pl_17	Pl_24	-0.88938509626314
Pl_18	Pl_24	-0.854781568283215
Pl_21	Pl_24	-0.971046763006598
Pl_15	Pl_25	-0.964367743581533
Pl_22	Pl_25	-0.938906067283824
Pl_23	Pl_25	-0.85652010072954
Pl_5	Pl_26	-0.919945400673896
Pl_12	Pl_26	-0.902931601973251
Pl_3	Pl_27	-0.880829638568684
Pl_4	Pl_27	-0.878434922080487
Pl_11	Pl_27	-0.969229727052152
Pl_21	Pl_27	-0.890609445050359
Pl_25	Pl_27	-0.918847909662873
Pl_26	Pl_27	-0.888050511246547
Pl_13	Pl_28	-0.937089593382552
Pl_16	Pl_28	-0.877767222234979
Pl_21	Pl_28	-0.925813084002584
Pl_4	Pl_29	-0.892687949351966
Pl_5	Pl_29	-0.97206263942644
Pl_8	Pl_29	-0.984629868762568
Pl_14	Pl_29	-0.982185992412269
Pl_20	Pl_29	-0.934006020659581
Pl_5	Pl_30	-0.885135276475921
Pl_24	Pl_30	-0.871793026570231
Pl_10	Pl_31	-0.910112221725285
Pl_15	Pl_31	-0.880007102387026
Pl_19	Pl_31	-0.977804687339813
Pl_25	Pl_31	-0.962571110343561
Pl_29	Pl_31	-0.934955237200484
Pl_8	Pl_32	-0.884675221052021
Pl_20	Pl_32	-0.921860616421327
Pl_23	Pl_32	-0.883092164527625
Pl_27	Pl_32	-0.94458825699985
Pl_28	Pl_32	-0.863968479912728
Pl_21	Pl_33	-0.861833539558575
Pl_22	Pl_33	-0.87112610321492
Pl_23	Pl_33	-0.971736474661157
Pl_24	Pl_33	-0.912162657594308
Pl_31	Pl_33	-0.934256496373564
Pl_9	Pl_34	-0.898650465765968
Pl_11	Pl_34	-0.955483833793551
Pl_18	Pl_34	-0.855869799619541
Pl_24	Pl_34	-0.910912583582103
Pl_31	Pl_34	-0.900194379966706
Pl_33	Pl_34	-0.861187658738345
Pl_16	Pl_35	-0.890501219546422
Pl_30	Pl_35	-0.856983870733529
Pl_31	Pl_35	-0.915887409588322
Pl_32	Pl_35	-0.917633383302018
Pl_3	Pl_37	-0.981609821086749
Pl_16	Pl_37	-0.865426237462088
Pl_22	Pl_37	-0.973148456308991
Pl_26	Pl_37	-0.984594515757635
Pl_27	Pl_37	-0.978481855709106
Pl_19	Pl_38	-0.975282068364322
Pl_20	Pl_38	-0.982728592352942
Pl_30	Pl_38	-0.859091091202572
Pl_35	Pl_38	-0.969156878534704
Pl_36	Pl_38	-0.950348423561081
Pl_9	Pl_39	-0.909065000945702
Pl_11	Pl_39	-0.855986665701494
Pl_20	Pl_39	-0.972411269554868
Pl_26	Pl_39	-0.963168633403257
Pl_31	Pl_39	-0.949568869313225
Pl_2	Pl_40	-0.897308714687824
Pl_10	Pl_40	-0.887874419568107
Pl_12	Pl_40	-0.972772371256724
Pl_22	Pl_40	-0.975690024904907
Pl_29	Pl_40	-0.942841992946342
Pl_31	Pl_40	-0.97496329410933
Pl_32	Pl_40	-0.956434239633381
Pl_5	Pl_41	-0.88510384131223
Pl_7	Pl_41	-0.938704439904541
Pl_11	Pl_41	-0.869155173189938
Pl_13	Pl_41	-0.900181422708556
Pl_27	Pl_41	-0.986419568303972
Pl_29	Pl_41	-0.87775771995075
Pl_36	Pl_41	-0.95701835793443
Pl_8	Pl_42	-0.893418406136334
Pl_19	Pl_42	-0.893935629399493
Pl_30	Pl_42	-0.9147765384987
Pl_41	Pl_42	-0.915585141163319
Pl_17	Pl_43	-0.875726996921003
Pl_34	Pl_43	-0.922841337276623
Pl_11	Pl_44	-0.93287903140299
Pl_28	Pl_44	-0.980099459877238
Pl_29	Pl_44	-0.955075598089024
Pl_31	Pl_44	-0.866599236382172
Pl_32	Pl_44	-0.97371789929457
Pl_2	Pl_45	-0.899108084617183
Pl_5	Pl_45	-0.969589368673041
Pl_7	Pl_45	-0.890208775410429
Pl_9	Pl_45	-0.872617788147181
Pl_23	Pl_45	-0.929883817210793
Pl_24	Pl_45	-0.855011820327491
Pl_31	Pl_45	-0.86190715781413
Pl_32	Pl_45	-0.963454014156014
Pl_38	Pl_45	-0.975110171129927
Pl_3	Pl_46	-0.883827592479065
Pl_11	Pl_46	-0.968729166779667
Pl_20	Pl_46	-0.905518318293616
Pl_23	Pl_46	-0.986349309794605
Pl_28	Pl_46	-0.902746038977057
Pl_38	Pl_46	-0.956973961088806
Pl_40	Pl_46	-0.964061698876321
Pl_1	Pl_47	-0.99811620102264
Pl_11	Pl_47	-0.921311303973198
Pl_15	Pl_47	-0.923459062585607
Pl_22	Pl_47	-0.955169539898634
Pl_31	Pl_47	-0.876393373124301
Pl_34	Pl_47	-0.938384305685759
Pl_37	Pl_47	-0.963415997335687
Pl_39	Pl_47	-0.941438075620681
Pl_41	Pl_47	-0.881525102537125
