#SpeciesA	SpeciesB	interaction
An_1	An_19	-0.86771264183335
An_11	An_19	-0.964645488187671
An_15	An_19	-0.922577639110386
Pl_10	An_19	1
Pl_22	An_19	1
Pl_26	An_19	1
Pl_31	An_19	1
An_9	An_20	-0.991661572596058
An_14	An_20	-0.976846048142761
An_16	An_20	-0.887786097591743
Pl_8	An_20	1
Pl_12	An_20	1
Pl_24	An_20	1
Pl_29	An_20	1
An_2	An_21	-0.969290198991075
An_12	An_21	-0.980534843867645
Pl_2	An_21	1
Pl_4	An_21	1
Pl_13	An_21	1
Pl_18	An_21	1
An_1	An_22	-0.95902379672043
An_2	An_22	-0.893032060470432
An_3	An_22	-0.989298606058583
An_6	An_22	-0.987778614042327
Pl_13	An_22	1
Pl_16	An_22	1
Pl_17	An_22	1
An_3	An_23	-0.953300096094608
An_6	An_23	-0.985868075396866
An_15	An_23	-0.951741128228605
An_17	An_23	-0.867776174563915
An_21	An_23	-0.897602095035836
Pl_1	An_23	1
Pl_11	An_23	1
Pl_45	An_23	1
An_6	An_24	-0.944637562613934
An_7	An_24	-0.881322911940515
An_12	An_24	-0.939232386881486
An_13	An_24	-0.965919467853382
An_19	An_24	-0.865403226343915
Pl_1	An_24	1
Pl_5	An_24	1
Pl_39	An_24	1
An_4	An_25	-0.903773800702766
An_5	An_25	-0.989765799138695
An_8	An_25	-0.898052382748574
An_9	An_25	-0.983729882631451
An_10	An_25	-0.869328739121556
An_22	An_25	-0.873033798998222
Pl_1	An_25	1
Pl_5	An_25	1
Pl_35	An_25	1
An_9	An_26	-0.859300408279523
An_10	An_26	-0.856911436887458
An_25	An_26	-0.88888003048487
Pl_1	An_26	1
Pl_8	An_26	1
Pl_19	An_26	1
An_5	An_27	-0.905258698388934
An_12	An_27	-0.936904843198135
An_16	An_27	-0.905015180120245
An_18	An_27	-0.909300812752917
An_19	An_27	-0.992631616303697
An_22	An_27	-0.949983147438616
Pl_3	An_27	1
Pl_7	An_27	1
Pl_17	An_27	1
An_3	An_28	-0.982320921029896
An_11	An_28	-0.961485319770873
An_12	An_28	-0.895078203408048
An_13	An_28	-0.8795804111287
An_18	An_28	-0.906968099996448
An_21	An_28	-0.898048567119986
An_22	An_28	-0.997595304390416
An_24	An_28	-0.964269016403705
Pl_20	An_28	1
Pl_26	An_28	1
Pl_36	An_28	1
An_2	An_29	-0.910575987072662
An_3	An_29	-0.93896045605652
An_7	An_29	-0.937990349251777
An_8	An_29	-0.997762601356953
An_11	An_29	-0.899271850474179
An_13	An_29	-0.941246333066374
An_28	An_29	-0.882757949875668
Pl_8	An_29	1
Pl_36	An_29	1
An_1	An_30	-0.938437018077821
An_4	An_30	-0.898299728054553
An_20	An_30	-0.978617592481896
An_24	An_30	-0.852317084558308
An_29	An_30	-0.868521402822807
Pl_9	An_30	1
Pl_18	An_30	1
An_12	An_31	-0.865324229933321
An_15	An_31	-0.866823190823197
An_26	An_31	-0.938535746652633
Pl_5	An_31	1
Pl_21	An_31	1
An_8	An_32	-0.992126995930448
An_13	An_32	-0.895798364188522
An_16	An_32	-0.948169179726392
An_17	An_32	-0.896720089716837
An_23	An_32	-0.955699955346063
An_24	An_32	-0.851867260644212
An_29	An_32	-0.981906379573047
Pl_6	An_32	1
Pl_15	An_32	1
An_10	An_33	-0.965989494230598
An_12	An_33	-0.851199178490788
An_13	An_33	-0.852156819310039
An_19	An_33	-0.998566365102306
An_26	An_33	-0.921442417195067
An_29	An_33	-0.879509152378887
Pl_18	An_33	1
Pl_25	An_33	1
An_22	An_34	-0.919721828540787
An_23	An_34	-0.860094595234841
An_24	An_34	-0.966280888067558
An_25	An_34	-0.920375030487776
An_29	An_34	-0.86852341494523
An_30	An_34	-0.961039982270449
Pl_6	An_34	1
Pl_19	An_34	1
An_1	An_35	-0.893720027757809
An_13	An_35	-0.892531265737489
Pl_7	An_35	1
Pl_15	An_35	1
An_9	An_36	-0.921525930752978
An_13	An_36	-0.8535951517988
An_17	An_36	-0.968692388618365
An_18	An_36	-0.970709383953363
An_23	An_36	-0.98902356158942
Pl_1	An_36	1
Pl_30	An_36	1
An_4	An_37	-0.92260382277891
An_13	An_37	-0.920860526151955
An_17	An_37	-0.954749808646739
An_31	An_37	-0.945287738228217
Pl_5	An_37	1
An_4	An_38	-0.918534697266296
An_5	An_38	-0.987121109385043
An_10	An_38	-0.902464921353385
An_13	An_38	-0.903139283647761
An_24	An_38	-0.990404642885551
An_30	An_38	-0.924130444880575
An_36	An_38	-0.957011405844241
Pl_2	An_38	1
An_9	An_39	-0.895714397542179
An_11	An_39	-0.923886488890275
An_16	An_39	-0.888932674657553
An_17	An_39	-0.958208625204861
An_20	An_39	-0.975317013217136
An_26	An_39	-0.993452416267246
An_29	An_39	-0.974243183853105
An_30	An_39	-0.903950940817595
An_33	An_39	-0.974724237108603
An_37	An_39	-0.982068215031177
Pl_17	An_39	1
An_8	An_40	-0.925283340737224
An_30	An_40	-0.908982112305239
An_32	An_40	-0.901481044944376
An_34	An_40	-0.859038458904251
An_38	An_40	-0.897684186464176
Pl_1	An_40	1
An_5	An_41	-0.852356410352513
An_10	An_41	-0.897760666906834
An_13	An_41	-0.913676973199472
An_15	An_41	-0.86015317006968
An_20	An_41	-0.913497685687616
An_33	An_41	-0.998668920015916
Pl_42	An_41	1
An_3	An_42	-0.942822976503521
An_21	An_42	-0.895192706957459
An_38	An_42	-0.940658724633977
Pl_20	An_42	1
An_14	An_43	-0.988633060595021
An_16	An_43	-0.941562894498929
An_31	An_43	-0.850332341622561
An_35	An_43	-0.860888444585726
Pl_7	An_43	1
An_6	An_44	-0.893317269859836
An_18	An_44	-0.896447143983096
An_21	An_44	-0.927478722063825
An_22	An_44	-0.957727893255651
An_37	An_44	-0.889747687382624
An_42	An_44	-0.928366652457044
An_43	An_44	-0.862231270642951
Pl_16	An_44	1
An_16	An_45	-0.956347410799935
An_18	An_45	-0.898850707802922
An_24	An_45	-0.91563749499619
An_37	An_45	-0.995056105544791
An_40	An_45	-0.876225230284035
Pl_14	An_45	1
An_1	An_46	-0.94770278618671
An_5	An_46	-0.890298699494451
An_11	An_46	-0.851427221670747
An_17	An_46	-0.858959399396554
An_26	An_46	-0.934122662991285
An_30	An_46	-0.914440813241526
An_38	An_46	-0.949058293132111
An_40	An_46	-0.962739494163543
An_45	An_46	-0.952662707772106
Pl_2	An_46	1
Pl_2	Pl_3	-0.9389830857981
Pl_2	Pl_6	-0.960714745568112
Pl_3	Pl_6	-0.905164425959811
Pl_1	Pl_7	-0.999972815392539
Pl_6	Pl_7	-0.900294451508671
Pl_5	Pl_8	-0.897456619422883
Pl_6	Pl_8	-0.982641214970499
Pl_4	Pl_9	-0.887746304273605
Pl_4	Pl_11	-0.861011309083551
Pl_5	Pl_12	-0.915065789595246
Pl_9	Pl_12	-0.982445052359253
Pl_10	Pl_12	-0.972799129085615
Pl_5	Pl_13	-0.987031199038029
Pl_7	Pl_13	-0.892631544731557
Pl_8	Pl_13	-0.977728361729532
Pl_8	Pl_14	-0.862497891066596
Pl_6	Pl_15	-0.978356311563402
Pl_9	Pl_15	-0.947625344386324
Pl_12	Pl_15	-0.95893364911899
Pl_13	Pl_15	-0.972601223038509
Pl_11	Pl_17	-0.954416412161663
Pl_1	Pl_18	-0.900939032202587
Pl_5	Pl_18	-0.881712211295962
Pl_16	Pl_18	-0.883381838910282
Pl_17	Pl_18	-0.884550561895594
Pl_1	Pl_19	-0.883562665432692
Pl_6	Pl_19	-0.994520055828616
Pl_8	Pl_19	-0.860241652233526
Pl_1	Pl_20	-0.892827928764746
Pl_12	Pl_20	-0.984064877731726
Pl_17	Pl_20	-0.852697172900662
Pl_7	Pl_21	-0.852284860098734
Pl_15	Pl_21	-0.934199041686952
Pl_19	Pl_21	-0.94346508407034
Pl_20	Pl_21	-0.936342013766989
Pl_2	Pl_22	-0.871830307412893
Pl_5	Pl_22	-0.95863156253472
Pl_10	Pl_22	-0.857192132854834
Pl_12	Pl_22	-0.973686616867781
Pl_15	Pl_22	-0.937866440974176
Pl_18	Pl_22	-0.995129579678178
Pl_19	Pl_22	-0.905174413463101
Pl_3	Pl_23	-0.960261587286368
Pl_13	Pl_23	-0.955092185875401
Pl_16	Pl_23	-0.882124163210392
Pl_19	Pl_23	-0.903536550002173
Pl_2	Pl_24	-0.896093738032505
Pl_5	Pl_24	-0.857251485344023
Pl_6	Pl_24	-0.98431098065339
Pl_15	Pl_24	-0.87611599615775
Pl_17	Pl_24	-0.868983917403966
Pl_21	Pl_24	-0.987009762786329
Pl_12	Pl_25	-0.984316099667922
Pl_23	Pl_25	-0.958864162908867
Pl_4	Pl_26	-0.996890789363533
Pl_5	Pl_26	-0.963410643627867
Pl_9	Pl_26	-0.898943081730977
Pl_3	Pl_27	-0.933545229025185
Pl_6	Pl_27	-0.976553231244907
Pl_12	Pl_27	-0.912252231035382
Pl_18	Pl_27	-0.857624371070415
Pl_24	Pl_27	-0.962409435771406
Pl_17	Pl_28	-0.984355528373271
Pl_22	Pl_28	-0.929471526760608
Pl_24	Pl_28	-0.895188744412735
Pl_18	Pl_29	-0.919519516639411
Pl_2	Pl_30	-0.878749005030841
Pl_4	Pl_30	-0.929615874309093
Pl_14	Pl_30	-0.959107510047033
Pl_22	Pl_30	-0.948037651833147
Pl_5	Pl_31	-0.924802777823061
Pl_13	Pl_31	-0.85910060047172
Pl_18	Pl_31	-0.940388398012146
Pl_23	Pl_32	-0.919500636868179
Pl_29	Pl_32	-0.922111224383116
Pl_4	Pl_33	-0.976004337659106
Pl_10	Pl_33	-0.887828318867832
Pl_15	Pl_33	-0.93547285720706
Pl_20	Pl_33	-0.905337276402861
Pl_21	Pl_33	-0.926230812678114
Pl_24	Pl_33	-0.944535973016173
Pl_26	Pl_33	-0.927074672654271
Pl_2	Pl_34	-0.854957608971745
Pl_9	Pl_34	-0.852910687681288
Pl_11	Pl_34	-0.893150670221075
Pl_15	Pl_34	-0.955717082601041
Pl_18	Pl_34	-0.865233974996954
Pl_28	Pl_34	-0.910007431870326
Pl_1	Pl_35	-0.982326330849901
Pl_2	Pl_35	-0.874479571124539
Pl_4	Pl_35	-0.942466704640538
Pl_8	Pl_35	-0.989120017969981
Pl_18	Pl_35	-0.862938388017938
Pl_25	Pl_35	-0.902960920007899
Pl_32	Pl_35	-0.892019072314724
Pl_3	Pl_36	-0.884283295134082
Pl_5	Pl_36	-0.945329774636775
Pl_13	Pl_36	-0.944129151524976
Pl_15	Pl_36	-0.967625727877021
Pl_23	Pl_36	-0.875133167253807
Pl_25	Pl_36	-0.963554509915411
Pl_30	Pl_36	-0.853476921794936
Pl_35	Pl_36	-0.858952521346509
Pl_1	Pl_37	-0.964025068329647
Pl_5	Pl_37	-0.906039241002873
Pl_25	Pl_37	-0.861874924041331
Pl_31	Pl_37	-0.93617065786384
Pl_2	Pl_38	-0.952993785496801
Pl_6	Pl_38	-0.851739157689735
Pl_8	Pl_38	-0.897127662552521
Pl_13	Pl_38	-0.881098618963733
Pl_23	Pl_38	-0.996222225017846
Pl_31	Pl_38	-0.941233817953616
Pl_35	Pl_38	-0.850093066226691
Pl_1	Pl_39	-0.872124776244164
Pl_2	Pl_39	-0.971338392701
Pl_9	Pl_39	-0.945223093964159
Pl_27	Pl_39	-0.96020308509469
Pl_28	Pl_39	-0.968897628830746
Pl_30	Pl_39	-0.894596045138314
Pl_1	Pl_40	-0.928864748449996
Pl_12	Pl_40	-0.896991032874212
Pl_17	Pl_40	-0.894445934332907
Pl_24	Pl_40	-0.934143803315237
Pl_25	Pl_40	-0.917728892760351
Pl_30	Pl_40	-0.88549758377485
Pl_31	Pl_40	-0.984277749899775
Pl_33	Pl_40	-0.920782633125782
Pl_3	Pl_41	-0.867798528866842
Pl_6	Pl_41	-0.969687466742471
Pl_8	Pl_41	-0.993292260915041
Pl_9	Pl_41	-0.985824368428439
Pl_13	Pl_41	-0.897512151394039
Pl_14	Pl_41	-0.956457324558869
Pl_24	Pl_41	-0.930552183184773
Pl_30	Pl_41	-0.871190138161182
Pl_32	Pl_41	-0.924433015985414
Pl_33	Pl_41	-0.968200224684551
Pl_37	Pl_41	-0.991098138038069
Pl_38	Pl_41	-0.944430445320904
Pl_39	Pl_41	-0.92397104203701
Pl_3	Pl_42	-0.862362873973325
Pl_5	Pl_42	-0.980754800606519
Pl_21	Pl_42	-0.940382930915803
Pl_25	Pl_42	-0.949731352040544
Pl_33	Pl_42	-0.988180131651461
Pl_7	Pl_43	-0.885777538642287
Pl_24	Pl_43	-0.931836090283468
Pl_25	Pl_43	-0.936600996181369
Pl_26	Pl_43	-0.965533498674631
Pl_33	Pl_43	-0.920464958529919
Pl_37	Pl_43	-0.923414851538837
Pl_2	Pl_44	-0.987106865039095
Pl_14	Pl_44	-0.974290070589632
Pl_27	Pl_44	-0.952371628256515
Pl_34	Pl_44	-0.85538223059848
Pl_5	Pl_45	-0.851128930458799
Pl_13	Pl_45	-0.950612942688167
Pl_20	Pl_45	-0.933906964026392
Pl_28	Pl_45	-0.852876274613664
Pl_38	Pl_45	-0.978398500941694
Pl_6	Pl_46	-0.914433724014089
Pl_7	Pl_46	-0.964934163726866
Pl_9	Pl_46	-0.981163720600307
Pl_12	Pl_46	-0.858239434892312
Pl_23	Pl_46	-0.874264852842316
Pl_10	Pl_47	-0.925020134774968
Pl_17	Pl_47	-0.985994273331016
Pl_19	Pl_47	-0.925609670812264
Pl_31	Pl_47	-0.966752044158056
Pl_34	Pl_47	-0.965882998192683
Pl_44	Pl_47	-0.93845329596661
Pl_46	Pl_47	-0.958772737765685
