#SpeciesA	SpeciesB	interaction
An_18	An_32	-0.910177010810003
An_19	An_32	-0.571430961601436
An_22	An_32	-0.804779210593551
An_25	An_32	-0.973750610137358
An_27	An_32	-0.554095675237477
An_28	An_32	-0.799049614230171
An_29	An_32	-0.825552066089585
An_30	An_32	-0.959182752296329
An_31	An_32	-0.740623456193134
Pl_6	An_32	1
An_3	An_33	-0.871608796529472
An_4	An_33	-0.634015295887366
An_5	An_33	-0.815319119486958
An_6	An_33	-0.835652232402936
An_8	An_33	-0.997460888233036
An_10	An_33	-0.659391045570374
An_11	An_33	-0.621778468135744
An_12	An_33	-0.590746499598026
An_13	An_33	-0.883801926625893
An_14	An_33	-0.750318614766002
An_15	An_33	-0.979549214476719
An_17	An_33	-0.811510816216469
An_19	An_33	-0.935410732869059
An_20	An_33	-0.721483617788181
An_21	An_33	-0.99791365605779
An_23	An_33	-0.93196002417244
An_24	An_33	-0.655334488488734
An_27	An_33	-0.794089660746977
An_28	An_33	-0.613446593051776
An_30	An_33	-0.989893715362996
An_32	An_33	-0.534206630894914
Pl_2	An_33	1
An_2	An_34	-0.521483882796019
An_3	An_34	-0.854198463261127
An_4	An_34	-0.677545383805409
An_8	An_34	-0.687711987411603
An_10	An_34	-0.691450568614528
An_11	An_34	-0.854093808680773
An_12	An_34	-0.938623328926042
An_14	An_34	-0.506613507866859
An_16	An_34	-0.739857737440616
An_18	An_34	-0.758644214365631
An_19	An_34	-0.512344359653071
An_20	An_34	-0.745091340737417
An_21	An_34	-0.72178246290423
An_24	An_34	-0.636500029591843
An_25	An_34	-0.775128205306828
An_27	An_34	-0.717507926281542
An_28	An_34	-0.814293717732653
An_29	An_34	-0.57647167914547
An_30	An_34	-0.714184863725677
An_32	An_34	-0.555556728970259
An_33	An_34	-0.658458983292803
Pl_1	An_34	1
An_1	An_35	-0.961374204372987
An_3	An_35	-0.58912972942926
An_6	An_35	-0.544965002685785
An_8	An_35	-0.573187046218663
An_9	An_35	-0.70018576271832
An_11	An_35	-0.821180570404977
An_13	An_35	-0.842739206273109
An_14	An_35	-0.563038944965228
An_17	An_35	-0.757744227303192
An_21	An_35	-0.988268379354849
An_22	An_35	-0.779461022932082
An_23	An_35	-0.815463375300169
An_24	An_35	-0.595904337242246
An_25	An_35	-0.903436359483749
An_26	An_35	-0.528723953524604
An_30	An_35	-0.863304124679416
An_31	An_35	-0.5082631141413
Pl_2	An_35	1
An_3	An_36	-0.76017330121249
An_4	An_36	-0.873253372730687
An_5	An_36	-0.801352721406147
An_6	An_36	-0.589124862803146
An_7	An_36	-0.851975238882005
An_11	An_36	-0.972397882957011
An_18	An_36	-0.667846528580412
An_19	An_36	-0.550146181602031
An_21	An_36	-0.522448569070548
An_22	An_36	-0.71273296372965
An_23	An_36	-0.877499463967979
An_24	An_36	-0.580599936423823
An_25	An_36	-0.741945474175736
An_27	An_36	-0.901202874723822
An_34	An_36	-0.687924965284765
Pl_6	An_36	1
An_5	An_37	-0.501879600808024
An_7	An_37	-0.770124246366322
An_8	An_37	-0.624089403776452
An_9	An_37	-0.852254699449986
An_11	An_37	-0.74701553885825
An_15	An_37	-0.58093375293538
An_16	An_37	-0.86955601000227
An_18	An_37	-0.653938320232555
An_21	An_37	-0.690285300835967
An_22	An_37	-0.597181709483266
An_23	An_37	-0.872403791639954
An_24	An_37	-0.71029738499783
An_29	An_37	-0.853587422287092
An_30	An_37	-0.816927386447787
An_34	An_37	-0.844525565393269
An_36	An_37	-0.912253190297633
Pl_3	An_37	1
An_2	An_38	-0.879342471249402
An_4	An_38	-0.670819574035704
An_5	An_38	-0.766339365160093
An_6	An_38	-0.529819361399859
An_8	An_38	-0.902377117192373
An_11	An_38	-0.69521295116283
An_12	An_38	-0.848778877640143
An_13	An_38	-0.818870797520503
An_14	An_38	-0.735569240292534
An_15	An_38	-0.819895665859804
An_16	An_38	-0.711156748700887
An_24	An_38	-0.919935547513887
An_25	An_38	-0.886040013516322
An_26	An_38	-0.698043778073043
An_29	An_38	-0.705965925939381
An_31	An_38	-0.795088545419276
An_33	An_38	-0.955584387760609
An_34	An_38	-0.678619406884536
An_35	An_38	-0.839969288790599
An_37	An_38	-0.528356006368995
Pl_1	An_38	1
An_1	An_39	-0.763563084881753
An_3	An_39	-0.505610430845991
An_4	An_39	-0.876207900932059
An_5	An_39	-0.788201056886464
An_8	An_39	-0.545942964730784
An_12	An_39	-0.939528847346082
An_14	An_39	-0.884847709909081
An_16	An_39	-0.520145242568105
An_18	An_39	-0.958997477544472
An_19	An_39	-0.953284040559083
An_20	An_39	-0.91038752393797
An_22	An_39	-0.79937917063944
An_24	An_39	-0.614240889903158
An_26	An_39	-0.851627097930759
An_27	An_39	-0.511478007538244
An_28	An_39	-0.769905348308384
An_30	An_39	-0.617349794367328
An_31	An_39	-0.821849897503853
An_32	An_39	-0.894564470974728
An_34	An_39	-0.877770569641143
An_35	An_39	-0.669656098354608
An_38	An_39	-0.6506489419844
Pl_6	An_39	1
An_1	An_40	-0.910913119558245
An_5	An_40	-0.837484536226839
An_7	An_40	-0.978106612339616
An_12	An_40	-0.760263819945976
An_13	An_40	-0.922389415092766
An_15	An_40	-0.930112712318078
An_16	An_40	-0.68896374036558
An_18	An_40	-0.828571982914582
An_21	An_40	-0.506156222894788
An_22	An_40	-0.575740282423794
An_29	An_40	-0.517334390664473
An_30	An_40	-0.699561864603311
An_32	An_40	-0.562744239112362
An_34	An_40	-0.991076269652694
An_36	An_40	-0.633719980949536
An_38	An_40	-0.933415986597538
Pl_1	An_40	1
An_3	An_41	-0.596913789166138
An_8	An_41	-0.766462014289573
An_10	An_41	-0.557914672419429
An_11	An_41	-0.858441329095513
An_12	An_41	-0.537472406867892
An_14	An_41	-0.507692597573623
An_15	An_41	-0.668835944263265
An_18	An_41	-0.622084647417068
An_19	An_41	-0.876175664830953
An_20	An_41	-0.618727427208796
An_24	An_41	-0.780767771182582
An_25	An_41	-0.878255075309426
An_26	An_41	-0.545772383920848
An_27	An_41	-0.70011219731532
An_31	An_41	-0.922847568755969
An_32	An_41	-0.986721872352064
An_35	An_41	-0.717964049661532
An_38	An_41	-0.618816492613405
An_39	An_41	-0.57100249431096
Pl_8	An_41	1
An_2	An_42	-0.96736330864951
An_5	An_42	-0.57036593137309
An_7	An_42	-0.8622742514126
An_11	An_42	-0.513326296815649
An_12	An_42	-0.671131780836731
An_14	An_42	-0.989172095200047
An_16	An_42	-0.813332038233057
An_17	An_42	-0.818108150735497
An_19	An_42	-0.555397241609171
An_21	An_42	-0.970577896572649
An_24	An_42	-0.812814599601552
An_25	An_42	-0.693345936015248
An_27	An_42	-0.879123216262087
An_28	An_42	-0.618393591372296
An_29	An_42	-0.923861311981454
An_31	An_42	-0.844674692256376
An_32	An_42	-0.819727248745039
An_33	An_42	-0.536198345245793
An_39	An_42	-0.793113555526361
An_40	An_42	-0.748322787927464
Pl_2	An_42	1
An_1	An_43	-0.522295861039311
An_2	An_43	-0.555232976330444
An_4	An_43	-0.590460256440565
An_10	An_43	-0.546698426362127
An_12	An_43	-0.812528008362278
An_13	An_43	-0.559458829229698
An_14	An_43	-0.889328193385154
An_15	An_43	-0.748887917725369
An_16	An_43	-0.938756042160094
An_17	An_43	-0.508977249497548
An_18	An_43	-0.928855956532061
An_19	An_43	-0.581053488655016
An_20	An_43	-0.853408494032919
An_22	An_43	-0.583605350926518
An_23	An_43	-0.741361934226006
An_25	An_43	-0.789735111640766
An_26	An_43	-0.757185099413618
An_28	An_43	-0.919173220405355
An_29	An_43	-0.894584029912949
An_31	An_43	-0.595513597363606
An_32	An_43	-0.773403950035572
An_33	An_43	-0.946676583494991
An_34	An_43	-0.666706358082592
An_37	An_43	-0.730290517443791
An_39	An_43	-0.794979213504121
An_41	An_43	-0.555253752041608
Pl_3	An_43	1
An_2	An_44	-0.61897203233093
An_3	An_44	-0.512874402105808
An_4	An_44	-0.507518157362938
An_11	An_44	-0.661909865448251
An_14	An_44	-0.789822506718338
An_15	An_44	-0.772353109903634
An_16	An_44	-0.640319565776736
An_19	An_44	-0.68849052884616
An_23	An_44	-0.751249317079782
An_24	An_44	-0.837605011183769
An_29	An_44	-0.526034124428406
An_32	An_44	-0.64751650695689
An_34	An_44	-0.820871802978218
An_39	An_44	-0.918990439036861
An_40	An_44	-0.681186648318544
An_41	An_44	-0.876323867356405
An_43	An_44	-0.61966789001599
Pl_1	An_44	1
An_2	An_45	-0.589200429152697
An_3	An_45	-0.575835191644728
An_4	An_45	-0.688587132375687
An_11	An_45	-0.5696510898415
An_12	An_45	-0.766078525222838
An_13	An_45	-0.946499586803839
An_14	An_45	-0.543735983781517
An_15	An_45	-0.968385336687788
An_16	An_45	-0.547182786045596
An_17	An_45	-0.809545013587922
An_20	An_45	-0.739567574346438
An_22	An_45	-0.754959020297974
An_26	An_45	-0.736202580854297
An_27	An_45	-0.91196625167504
An_28	An_45	-0.702639501541853
An_29	An_45	-0.644261440262198
An_33	An_45	-0.771166595397517
An_35	An_45	-0.602593130897731
An_36	An_45	-0.920294157229364
An_38	An_45	-0.771069620270282
An_39	An_45	-0.658931151498109
An_42	An_45	-0.655890278983861
Pl_1	An_45	1
An_4	An_46	-0.701608887175098
An_6	An_46	-0.870389767922461
An_7	An_46	-0.503292373614386
An_10	An_46	-0.859385611722246
An_11	An_46	-0.763497178675607
An_14	An_46	-0.793195287929848
An_15	An_46	-0.525863354792818
An_18	An_46	-0.593989705201238
An_20	An_46	-0.743841700488701
An_22	An_46	-0.995317841414362
An_23	An_46	-0.736286733299494
An_24	An_46	-0.506738904863596
An_26	An_46	-0.719117415836081
An_27	An_46	-0.853543911129236
An_28	An_46	-0.981348400237039
An_29	An_46	-0.520583065692335
An_30	An_46	-0.811702092178166
An_33	An_46	-0.699884539702907
An_34	An_46	-0.63790397066623
An_35	An_46	-0.513306762790307
An_37	An_46	-0.504018663195893
An_38	An_46	-0.773538530338556
An_39	An_46	-0.731116698589176
An_43	An_46	-0.669322401285172
Pl_5	An_46	1
Pl_1	Pl_3	-0.787191694835201
Pl_1	Pl_4	-0.908501515164971
Pl_1	Pl_5	-0.787846131948754
Pl_2	Pl_5	-0.673368639312685
Pl_4	Pl_5	-0.65759082371369
Pl_1	Pl_6	-0.972655799705535
Pl_2	Pl_6	-0.995705466484651
Pl_4	Pl_6	-0.609753246186301
Pl_1	Pl_7	-0.701628330163658
Pl_2	Pl_7	-0.515719634946436
Pl_3	Pl_7	-0.501226206775755
Pl_4	Pl_7	-0.878129993565381
Pl_5	Pl_7	-0.664193000411615
Pl_3	Pl_8	-0.785968525102362
Pl_4	Pl_8	-0.733347059227526
Pl_5	Pl_8	-0.586643224582076
Pl_6	Pl_8	-0.914190923096612
Pl_7	Pl_8	-0.637571957428008
Pl_2	Pl_9	-0.938936083577573
Pl_5	Pl_9	-0.974279651651159
Pl_1	Pl_10	-0.934658934129402
Pl_2	Pl_10	-0.588762250496075
Pl_4	Pl_10	-0.812395131913945
Pl_6	Pl_10	-0.952532414579764
Pl_1	Pl_11	-0.852492733160034
Pl_2	Pl_11	-0.785173892974854
Pl_3	Pl_11	-0.777990974253044
Pl_4	Pl_11	-0.615446781273931
Pl_5	Pl_11	-0.813822211464867
Pl_8	Pl_11	-0.773214842192829
Pl_1	Pl_12	-0.806099123088643
Pl_2	Pl_12	-0.957983680069447
Pl_4	Pl_12	-0.771556452382356
Pl_5	Pl_12	-0.69271886581555
Pl_6	Pl_12	-0.747328392928466
Pl_8	Pl_12	-0.955912911333144
Pl_10	Pl_12	-0.607964733149856
Pl_1	Pl_13	-0.938046017196029
Pl_2	Pl_13	-0.775821725837886
Pl_4	Pl_13	-0.536485226126388
Pl_6	Pl_13	-0.742501095170155
Pl_8	Pl_13	-0.923134176060557
Pl_9	Pl_13	-0.736282375408337
Pl_10	Pl_13	-0.7082703653723
Pl_11	Pl_13	-0.613777708495036
Pl_12	Pl_13	-0.795795369660482
Pl_1	Pl_14	-0.617559515405446
Pl_4	Pl_14	-0.649225478991866
Pl_5	Pl_14	-0.964585345005617
Pl_6	Pl_14	-0.676529598655179
Pl_7	Pl_14	-0.690552807413042
Pl_8	Pl_14	-0.615969681879506
Pl_9	Pl_14	-0.809657705249265
Pl_12	Pl_14	-0.790376512333751
Pl_13	Pl_14	-0.734757319558412
Pl_1	Pl_15	-0.70896282652393
Pl_3	Pl_15	-0.716874776640907
Pl_4	Pl_15	-0.570014588767663
Pl_7	Pl_15	-0.997576413908973
Pl_9	Pl_15	-0.635545609984547
Pl_10	Pl_15	-0.941987412283197
Pl_11	Pl_15	-0.999466909095645
Pl_13	Pl_15	-0.732461211737245
Pl_5	Pl_16	-0.602449487894773
Pl_6	Pl_16	-0.510774125112221
Pl_7	Pl_16	-0.648922413820401
Pl_8	Pl_16	-0.887981835519895
Pl_11	Pl_16	-0.747731714276597
Pl_14	Pl_16	-0.679462562315166
Pl_15	Pl_16	-0.919148847460747
Pl_1	Pl_17	-0.681520509766415
Pl_3	Pl_17	-0.687868902459741
Pl_5	Pl_17	-0.843136746203527
Pl_9	Pl_17	-0.603898916160688
Pl_10	Pl_17	-0.577565168496221
Pl_12	Pl_17	-0.708300721133128
Pl_16	Pl_17	-0.882078046910465
Pl_7	Pl_18	-0.853034312371165
Pl_9	Pl_18	-0.505628854501992
Pl_13	Pl_18	-0.504877353552729
Pl_15	Pl_18	-0.989874410675839
Pl_17	Pl_18	-0.641296865651384
Pl_1	Pl_19	-0.583096105372533
Pl_2	Pl_19	-0.888724577147514
Pl_8	Pl_19	-0.530902001541108
Pl_10	Pl_19	-0.712520294822752
Pl_11	Pl_19	-0.616439251461998
Pl_12	Pl_19	-0.991125169210136
Pl_13	Pl_19	-0.66853436245583
Pl_15	Pl_19	-0.545955831883475
Pl_1	Pl_20	-0.886688514612615
Pl_2	Pl_20	-0.961534636095166
Pl_3	Pl_20	-0.514556388603523
Pl_4	Pl_20	-0.980174700496718
Pl_5	Pl_20	-0.668241614010185
Pl_6	Pl_20	-0.571343182353303
Pl_7	Pl_20	-0.795661324169487
Pl_9	Pl_20	-0.902230699080974
Pl_10	Pl_20	-0.864219180541113
Pl_14	Pl_20	-0.600070195272565
Pl_15	Pl_20	-0.784183210227638
Pl_16	Pl_20	-0.515486961230636
Pl_1	Pl_21	-0.724722308805212
Pl_3	Pl_21	-0.962996562244371
Pl_5	Pl_21	-0.637613651808351
Pl_7	Pl_21	-0.895374800777063
Pl_8	Pl_21	-0.709385806694627
Pl_10	Pl_21	-0.825136463623494
Pl_11	Pl_21	-0.988887735176831
Pl_12	Pl_21	-0.648101435508579
Pl_13	Pl_21	-0.629046149319038
Pl_17	Pl_21	-0.573134400183335
Pl_18	Pl_21	-0.9372341374401
Pl_19	Pl_21	-0.531932816840708
Pl_1	Pl_22	-0.787921170471236
Pl_4	Pl_22	-0.930972778471187
Pl_5	Pl_22	-0.505818829638883
Pl_7	Pl_22	-0.563460832228884
Pl_8	Pl_22	-0.830102706095204
Pl_10	Pl_22	-0.511517198756337
Pl_11	Pl_22	-0.613905369536951
Pl_13	Pl_22	-0.830713783623651
Pl_14	Pl_22	-0.828633015044034
Pl_15	Pl_22	-0.790727126412094
Pl_16	Pl_22	-0.729726311052218
Pl_17	Pl_22	-0.649392995750532
Pl_20	Pl_22	-0.564045116538182
Pl_4	Pl_23	-0.511400497052819
Pl_7	Pl_23	-0.720257728593424
Pl_8	Pl_23	-0.968454162357375
Pl_9	Pl_23	-0.564673688728362
Pl_14	Pl_23	-0.892297785030678
Pl_15	Pl_23	-0.768999713473022
Pl_16	Pl_23	-0.65555949928239
Pl_18	Pl_23	-0.694545066915452
Pl_22	Pl_23	-0.858982351142913
Pl_3	Pl_24	-0.808512016898021
Pl_4	Pl_24	-0.568310413043946
Pl_6	Pl_24	-0.584284837590531
