#SpeciesA	SpeciesB	interaction
An_3	An_14	-0.525235909502953
An_5	An_14	-0.525422503240407
An_9	An_14	-0.563403842970729
An_11	An_14	-0.934407956432551
An_12	An_14	-0.961315985536203
Pl_1	An_14	1
Pl_3	An_14	1
Pl_12	An_14	1
Pl_34	An_14	1
Pl_43	An_14	1
An_2	An_15	-0.89295959006995
An_6	An_15	-0.742552024777979
An_7	An_15	-0.616415788652375
An_8	An_15	-0.600265712244436
An_9	An_15	-0.847963570151478
An_11	An_15	-0.536510549485683
An_12	An_15	-0.896392205031589
An_14	An_15	-0.896340901264921
Pl_2	An_15	1
Pl_5	An_15	1
Pl_14	An_15	1
Pl_19	An_15	1
Pl_24	An_15	1
An_2	An_16	-0.608765492448583
An_4	An_16	-0.530190313933417
An_5	An_16	-0.683453957084566
An_7	An_16	-0.517433184199035
An_8	An_16	-0.587091797031462
An_12	An_16	-0.977985872887075
An_13	An_16	-0.595382685540244
Pl_3	An_16	1
Pl_8	An_16	1
Pl_11	An_16	1
Pl_34	An_16	1
An_1	An_17	-0.698189582210034
An_3	An_17	-0.877522800583392
An_5	An_17	-0.945730651728809
An_13	An_17	-0.851177539676428
Pl_8	An_17	1
Pl_10	An_17	1
Pl_28	An_17	1
Pl_44	An_17	1
An_1	An_18	-0.756260774098337
An_3	An_18	-0.871984297642484
An_4	An_18	-0.522435757098719
An_5	An_18	-0.557351665804163
An_6	An_18	-0.999323310563341
An_9	An_18	-0.761827351525426
An_10	An_18	-0.657501860987395
An_11	An_18	-0.68338451278396
An_12	An_18	-0.596379937138408
An_13	An_18	-0.903815523255616
An_14	An_18	-0.713753073476255
An_15	An_18	-0.916407174430788
An_16	An_18	-0.974950838368386
Pl_2	An_18	1
Pl_3	An_18	1
Pl_4	An_18	1
Pl_37	An_18	1
An_1	An_19	-0.809143479913473
An_3	An_19	-0.50020816992037
An_4	An_19	-0.824037072015926
An_5	An_19	-0.949735746718943
An_6	An_19	-0.710865609813482
An_7	An_19	-0.575085402932018
An_8	An_19	-0.836903500603512
An_9	An_19	-0.894162884447724
An_11	An_19	-0.967077665729448
An_12	An_19	-0.972617242950946
An_15	An_19	-0.942767267581075
An_17	An_19	-0.773691263515502
An_18	An_19	-0.929467648500577
Pl_10	An_19	1
Pl_22	An_19	1
Pl_26	An_19	1
Pl_31	An_19	1
An_1	An_20	-0.657636059448123
An_2	An_20	-0.536209946963936
An_3	An_20	-0.56009936099872
An_4	An_20	-0.953149389941245
An_6	An_20	-0.712943472899497
An_7	An_20	-0.786833086516708
An_8	An_20	-0.820409343577921
An_9	An_20	-0.750612669624388
An_16	An_20	-0.611337824026123
Pl_8	An_20	1
Pl_12	An_20	1
Pl_24	An_20	1
Pl_29	An_20	1
An_2	An_21	-0.772325751604512
An_4	An_21	-0.997881278162822
An_5	An_21	-0.790010331664234
An_6	An_21	-0.700676632113755
An_10	An_21	-0.598318209173158
An_12	An_21	-0.584803571458906
An_13	An_21	-0.782375870505348
An_15	An_21	-0.744040768360719
An_17	An_21	-0.968963682185858
An_18	An_21	-0.576142175355926
An_19	An_21	-0.775424205232412
An_20	An_21	-0.997129526222125
Pl_2	An_21	1
Pl_4	An_21	1
Pl_13	An_21	1
Pl_18	An_21	1
An_2	An_22	-0.617754053557292
An_5	An_22	-0.57072905311361
An_8	An_22	-0.540479119168594
An_10	An_22	-0.717483199900016
An_16	An_22	-0.70549031952396
An_17	An_22	-0.977025606203824
An_19	An_22	-0.547770475037396
An_20	An_22	-0.695725251687691
An_21	An_22	-0.710977431386709
Pl_13	An_22	1
Pl_16	An_22	1
Pl_17	An_22	1
An_1	An_23	-0.502852563047782
An_3	An_23	-0.747188085224479
An_4	An_23	-0.796489007305354
An_5	An_23	-0.871278818463907
An_8	An_23	-0.516880661249161
An_10	An_23	-0.71252486272715
An_13	An_23	-0.733741545351222
An_14	An_23	-0.788668202701956
An_18	An_23	-0.752939122729003
An_19	An_23	-0.797971038380638
An_22	An_23	-0.863718696637079
Pl_1	An_23	1
Pl_11	An_23	1
Pl_45	An_23	1
An_3	An_24	-0.979993329383433
An_4	An_24	-0.712321017170325
An_5	An_24	-0.785775841679424
An_7	An_24	-0.932991384062916
An_8	An_24	-0.551406848011538
An_9	An_24	-0.857699488988146
An_11	An_24	-0.948224348481745
An_12	An_24	-0.555949005065486
An_16	An_24	-0.873781099682674
An_19	An_24	-0.755720220273361
An_20	An_24	-0.976535524008796
An_23	An_24	-0.837559913750738
Pl_1	An_24	1
Pl_5	An_24	1
Pl_39	An_24	1
An_1	An_25	-0.783285186858848
An_2	An_25	-0.990442249458283
An_3	An_25	-0.688270018901676
An_6	An_25	-0.516887945821509
An_7	An_25	-0.605320855043828
An_9	An_25	-0.971752097131684
An_12	An_25	-0.522834025789052
An_20	An_25	-0.744746195850894
An_22	An_25	-0.758497689617798
Pl_1	An_25	1
Pl_5	An_25	1
Pl_35	An_25	1
An_1	An_26	-0.659857102902606
An_12	An_26	-0.74730589077808
An_14	An_26	-0.692625655792654
An_15	An_26	-0.831847756402567
An_17	An_26	-0.665251169120893
An_18	An_26	-0.974940113024786
An_19	An_26	-0.67615786800161
An_25	An_26	-0.931963970419019
Pl_1	An_26	1
Pl_8	An_26	1
Pl_19	An_26	1
An_1	An_27	-0.815392471617088
An_4	An_27	-0.6505938465707
An_5	An_27	-0.985623038606718
An_7	An_27	-0.704979568254203
An_8	An_27	-0.928881994914263
An_10	An_27	-0.923702934524044
An_11	An_27	-0.764809493208304
An_15	An_27	-0.515970321372151
An_16	An_27	-0.659352388232946
An_17	An_27	-0.936630311887711
An_18	An_27	-0.972710049012676
An_21	An_27	-0.917515843408182
An_22	An_27	-0.971205681795254
An_23	An_27	-0.745072222547606
An_26	An_27	-0.525946788256988
Pl_3	An_27	1
Pl_7	An_27	1
Pl_17	An_27	1
An_3	An_28	-0.898825435433537
An_6	An_28	-0.810915892478079
An_9	An_28	-0.624793207272887
An_10	An_28	-0.753890963969752
An_11	An_28	-0.888180125737563
An_12	An_28	-0.929683498106897
An_13	An_28	-0.616481342818588
An_14	An_28	-0.797122446587309
An_15	An_28	-0.512815552065149
An_16	An_28	-0.643308547791094
An_17	An_28	-0.854441581293941
An_19	An_28	-0.66216435842216
An_21	An_28	-0.934347640490159
An_23	An_28	-0.939884616294876
An_25	An_28	-0.977447259472683
Pl_20	An_28	1
Pl_26	An_28	1
Pl_36	An_28	1
An_2	An_29	-0.655565750785172
An_3	An_29	-0.956342607038096
An_5	An_29	-0.878916156245396
An_7	An_29	-0.766190769150853
An_11	An_29	-0.730324254138395
An_12	An_29	-0.566752381622791
An_21	An_29	-0.892311041709036
An_23	An_29	-0.776447256095707
An_25	An_29	-0.67722657090053
An_26	An_29	-0.71189834154211
An_27	An_29	-0.667432637652382
Pl_8	An_29	1
Pl_36	An_29	1
An_3	An_30	-0.98613638849929
An_5	An_30	-0.993942477041855
An_7	An_30	-0.762214234797284
An_8	An_30	-0.965126860653982
An_10	An_30	-0.504767130827531
An_11	An_30	-0.516796957002953
An_13	An_30	-0.649879089556634
An_14	An_30	-0.994838406564668
An_15	An_30	-0.635184007696807
An_17	An_30	-0.966705958126113
An_19	An_30	-0.896057502832264
An_21	An_30	-0.500642125727609
An_22	An_30	-0.670112202176824
An_23	An_30	-0.839086449937895
An_24	An_30	-0.841450308915228
An_27	An_30	-0.783925758907571
An_28	An_30	-0.74675995321013
An_29	An_30	-0.609270169166848
Pl_9	An_30	1
Pl_18	An_30	1
An_1	An_31	-0.883323380025104
An_2	An_31	-0.797810670919716
An_3	An_31	-0.763308426598087
An_4	An_31	-0.708069330779836
An_5	An_31	-0.78242832631804
An_7	An_31	-0.709421358071268
An_8	An_31	-0.793009190354496
An_13	An_31	-0.869919081218541
An_14	An_31	-0.716439037350938
An_15	An_31	-0.651095740729943
An_17	An_31	-0.567710830830038
An_20	An_31	-0.517813000362366
An_22	An_31	-0.756220366805792
An_28	An_31	-0.992260958068073
An_30	An_31	-0.787518691970035
Pl_5	An_31	1
Pl_21	An_31	1
An_1	An_32	-0.928130912594497
An_4	An_32	-0.588167463429272
An_6	An_32	-0.644278228515759
An_9	An_32	-0.77646632771939
An_10	An_32	-0.903382023563609
An_11	An_32	-0.854998647468165
An_13	An_32	-0.727016579126939
An_14	An_32	-0.770703971153125
An_16	An_32	-0.88439377467148
An_17	An_32	-0.567084724549204
An_18	An_32	-0.580047970172018
An_19	An_32	-0.773517289431766
An_20	An_32	-0.911934020929039
An_28	An_32	-0.993523420998827
An_29	An_32	-0.660892081446946
An_30	An_32	-0.892664994345978
Pl_6	An_32	1
Pl_15	An_32	1
An_1	An_33	-0.598120620008558
An_3	An_33	-0.586991471238434
An_4	An_33	-0.669337556697428
An_9	An_33	-0.560090814717114
An_10	An_33	-0.51559732388705
An_12	An_33	-0.961343073053285
An_14	An_33	-0.833871704526246
An_16	An_33	-0.958762992871925
An_18	An_33	-0.727231340948492
An_19	An_33	-0.827382745454088
An_20	An_33	-0.815705131273717
An_22	An_33	-0.609549892134964
An_24	An_33	-0.822132278000936
An_26	An_33	-0.738254855852574
An_30	An_33	-0.987538170767948
An_31	An_33	-0.694976430153474
Pl_18	An_33	1
Pl_25	An_33	1
An_4	An_34	-0.639552106847987
An_9	An_34	-0.826217883033678
An_12	An_34	-0.768297157017514
An_18	An_34	-0.946123488014564
An_19	An_34	-0.681577703682706
An_23	An_34	-0.774664910743013
An_25	An_34	-0.771622251253575
An_26	An_34	-0.896300537977368
An_27	An_34	-0.546381475171074
An_28	An_34	-0.66556514124386
Pl_6	An_34	1
Pl_19	An_34	1
An_2	An_35	-0.959410729818046
An_3	An_35	-0.960004453547299
An_5	An_35	-0.614548601675779
An_8	An_35	-0.673979022540152
An_10	An_35	-0.67359827295877
An_14	An_35	-0.722686420660466
An_16	An_35	-0.728091195458546
An_18	An_35	-0.639047393109649
An_19	An_35	-0.524898311588913
An_21	An_35	-0.794082453474402
An_23	An_35	-0.592773765558377
An_24	An_35	-0.587651384063065
An_25	An_35	-0.567112274467945
An_26	An_35	-0.567471954040229
An_31	An_35	-0.92201943625696
Pl_7	An_35	1
Pl_15	An_35	1
An_2	An_36	-0.637915211496875
An_3	An_36	-0.647776981815696
An_4	An_36	-0.72589674545452
An_6	An_36	-0.538992091547698
An_7	An_36	-0.605247671715915
An_9	An_36	-0.521813814295456
An_14	An_36	-0.559825683245435
An_15	An_36	-0.880405405769125
An_18	An_36	-0.956320742378011
An_22	An_36	-0.935560285113752
An_24	An_36	-0.668947636615485
An_25	An_36	-0.870487879961729
An_26	An_36	-0.566405072808266
An_29	An_36	-0.616580973612145
An_32	An_36	-0.757128730881959
Pl_1	An_36	1
Pl_30	An_36	1
An_3	An_37	-0.951687671942636
An_4	An_37	-0.678998833987862
An_6	An_37	-0.662088410230353
An_7	An_37	-0.739606179529801
An_9	An_37	-0.924386106897146
An_10	An_37	-0.995188833680004
An_13	An_37	-0.79506864817813
An_15	An_37	-0.533837610855699
An_16	An_37	-0.857442694948986
An_17	An_37	-0.858307572314516
An_25	An_37	-0.756195818306878
An_26	An_37	-0.905510795069858
An_29	An_37	-0.902097494807094
An_30	An_37	-0.685200229287148
An_31	An_37	-0.794659572886303
An_32	An_37	-0.907506481744349
An_33	An_37	-0.882558404002339
An_35	An_37	-0.882021283032373
An_36	An_37	-0.569560759002343
Pl_5	An_37	1
An_2	An_38	-0.752508868463337
An_3	An_38	-0.837402530247346
An_4	An_38	-0.988523031584918
An_7	An_38	-0.529413368087262
An_8	An_38	-0.570680436678231
An_10	An_38	-0.660465324530378
An_11	An_38	-0.728380498476326
An_13	An_38	-0.524736222112551
An_15	An_38	-0.857098791515455
An_18	An_38	-0.594144814647734
An_19	An_38	-0.533880706643686
An_20	An_38	-0.874942726455629
An_23	An_38	-0.747889940161258
An_31	An_38	-0.695247757947072
An_32	An_38	-0.587385469581932
An_33	An_38	-0.616648767376319
An_36	An_38	-0.953896986553445
Pl_2	An_38	1
An_1	An_39	-0.955376956844702
An_2	An_39	-0.956065825885162
An_5	An_39	-0.789728878764436
An_6	An_39	-0.665142207406461
An_8	An_39	-0.77442645188421
An_11	An_39	-0.775566996075213
An_13	An_39	-0.792389242909849
An_15	An_39	-0.630092727253214
An_17	An_39	-0.665085346903652
An_18	An_39	-0.638301715021953
An_19	An_39	-0.835565234534442
An_22	An_39	-0.761250210925937
An_25	An_39	-0.560698151122779
An_28	An_39	-0.680671231821179
An_29	An_39	-0.730848518898711
An_31	An_39	-0.758580900728703
An_32	An_39	-0.953327887691557
An_33	An_39	-0.524396785767749
An_34	An_39	-0.779154241085052
An_36	An_39	-0.841621359344572
Pl_17	An_39	1
An_2	An_40	-0.578339784871787
An_3	An_40	-0.926033302210271
An_4	An_40	-0.990095899673179
An_7	An_40	-0.636966529069468
An_9	An_40	-0.539831511676311
An_14	An_40	-0.526806042529643
An_15	An_40	-0.502478137379512
An_16	An_40	-0.71115003968589
An_17	An_40	-0.980485785519704
An_21	An_40	-0.766533688874915
An_25	An_40	-0.609819993376732
An_28	An_40	-0.815385546768084
An_29	An_40	-0.501903207041323
An_31	An_40	-0.858804458752275
An_33	An_40	-0.942559693241492
An_34	An_40	-0.500753881409764
An_35	An_40	-0.641473074443638
An_37	An_40	-0.714420455275103
An_39	An_40	-0.745562484953552
Pl_1	An_40	1
An_1	An_41	-0.643012626096606
An_2	An_41	-0.773643443128094
An_3	An_41	-0.763371387030929
An_6	An_41	-0.606188396923244
An_7	An_41	-0.651011604582891
An_8	An_41	-0.563932138029486
An_10	An_41	-0.990003563230857
An_12	An_41	-0.640241058776155
An_13	An_41	-0.585158543661237
An_14	An_41	-0.698628941550851
An_19	An_41	-0.921103159897029
An_21	An_41	-0.552743195090443
An_22	An_41	-0.808589660329744
An_24	An_41	-0.577452421654016
An_27	An_41	-0.699839873239398
An_29	An_41	-0.775644341716543
An_32	An_41	-0.507828137371689
An_35	An_41	-0.97480603097938
An_39	An_41	-0.71818985696882
An_40	An_41	-0.653062196215615
Pl_42	An_41	1
An_3	An_42	-0.878870135173202
An_6	An_42	-0.68972164997831
An_7	An_42	-0.951886977301911
An_8	An_42	-0.949806357733905
An_9	An_42	-0.92051723995246
An_11	An_42	-0.91206298628822
An_12	An_42	-0.892029228853062
An_13	An_42	-0.670713873347268
An_15	An_42	-0.930819395463914
An_17	An_42	-0.983908287482336
An_18	An_42	-0.515611698618159
An_22	An_42	-0.726461988408118
An_23	An_42	-0.568076667375863
An_24	An_42	-0.988066913560033
An_25	An_42	-0.670272730058059
An_26	An_42	-0.513387789484113
An_27	An_42	-0.828867343720049
An_29	An_42	-0.507950091967359
An_32	An_42	-0.563859848538414
An_33	An_42	-0.836203365586698
An_38	An_42	-0.817261582473293
An_39	An_42	-0.760125174652785
An_40	An_42	-0.592985230498016
An_41	An_42	-0.653203299501911
Pl_20	An_42	1
An_2	An_43	-0.760940502397716
An_5	An_43	-0.820630991365761
An_6	An_43	-0.887486949097365
An_7	An_43	-0.595603656722233
An_9	An_43	-0.932036713697016
An_11	An_43	-0.862620934145525
An_15	An_43	-0.87981696613133
An_16	An_43	-0.77262724423781
An_19	An_43	-0.950824647443369
An_20	An_43	-0.764271297026426
An_25	An_43	-0.862511399434879
An_26	An_43	-0.759370884392411
An_27	An_43	-0.878651295555755
An_29	An_43	-0.529809959698468
An_32	An_43	-0.723246171604842
An_35	An_43	-0.935715164756402
An_37	An_43	-0.908101704670116
An_39	An_43	-0.713166452012956
An_40	An_43	-0.805143180536106
An_41	An_43	-0.565137826371938
Pl_7	An_43	1
An_6	An_44	-0.978744715917856
An_7	An_44	-0.510024138027802
An_8	An_44	-0.624048157827929
An_10	An_44	-0.927373733138666
An_12	An_44	-0.522007678169757
An_13	An_44	-0.713937383145094
An_15	An_44	-0.513518428662792
An_16	An_44	-0.857161424821243
An_17	An_44	-0.821676082909107
An_20	An_44	-0.730852654669434
An_26	An_44	-0.926652813563123
An_28	An_44	-0.636296038515866
An_29	An_44	-0.892468963982537
An_30	An_44	-0.841156688053161
An_31	An_44	-0.52348268055357
An_32	An_44	-0.745030691847205
An_33	An_44	-0.858258244115859
An_35	An_44	-0.510933714685962
An_36	An_44	-0.53247411060147
An_42	An_44	-0.697684220271185
An_43	An_44	-0.511007345514372
Pl_16	An_44	1
An_1	An_45	-0.597688470501453
An_3	An_45	-0.838600357528776
An_4	An_45	-0.677446732064709
An_6	An_45	-0.892934904666618
An_8	An_45	-0.847357341321185
An_9	An_45	-0.670744774863124
An_11	An_45	-0.869020997779444
An_13	An_45	-0.504249138524756
An_16	An_45	-0.992752083344385
An_17	An_45	-0.628392669605091
An_18	An_45	-0.815512399422005
An_20	An_45	-0.681827625492588
An_23	An_45	-0.726177838398144
An_25	An_45	-0.993526701815426
An_26	An_45	-0.911865166388452
An_28	An_45	-0.864904977846891
An_30	An_45	-0.536804918432608
An_31	An_45	-0.664140362525359
An_32	An_45	-0.548034603707492
An_33	An_45	-0.915810378966853
An_34	An_45	-0.797735617030412
An_37	An_45	-0.872812976362184
An_40	An_45	-0.510862820083275
An_43	An_45	-0.584742495557293
Pl_14	An_45	1
An_1	An_46	-0.508522730320692
An_3	An_46	-0.521227500867099
An_4	An_46	-0.661081905476749
An_9	An_46	-0.89869353803806
An_20	An_46	-0.679192230571061
An_22	An_46	-0.889733207877725
An_23	An_46	-0.510884077986702
An_24	An_46	-0.87373115029186
An_25	An_46	-0.743895245250314
An_26	An_46	-0.954076365334913
An_28	An_46	-0.718235291307792
An_29	An_46	-0.768735669786111
An_30	An_46	-0.794311674544588
An_36	An_46	-0.507387337740511
An_37	An_46	-0.825055150780827
An_40	An_46	-0.954509608913213
An_41	An_46	-0.517868678318337
An_45	An_46	-0.977037097094581
Pl_2	An_46	1
Pl_1	Pl_2	-0.58669350319542
Pl_1	Pl_3	-0.799306739587337
Pl_2	Pl_3	-0.766853193985298
Pl_1	Pl_5	-0.760133254341781
Pl_2	Pl_6	-0.802385897142813
Pl_3	Pl_6	-0.659747142577544
Pl_5	Pl_6	-0.865421366412193
Pl_1	Pl_7	-0.988168245647103
Pl_2	Pl_7	-0.520001549972221
Pl_4	Pl_7	-0.525214532157406
Pl_5	Pl_7	-0.614667877787724
Pl_6	Pl_7	-0.633512199856341
Pl_1	Pl_8	-0.921809301478788
Pl_3	Pl_8	-0.794349432690069
Pl_7	Pl_8	-0.92743057757616
Pl_1	Pl_9	-0.66871554357931
Pl_4	Pl_9	-0.530914428876713
Pl_5	Pl_9	-0.887954607838765
Pl_6	Pl_9	-0.657927269116044
Pl_2	Pl_10	-0.883792598731816
Pl_6	Pl_10	-0.621175247943029
Pl_7	Pl_10	-0.772089322796091
Pl_8	Pl_10	-0.550722846062854
Pl_1	Pl_11	-0.581404802156612
Pl_4	Pl_11	-0.684477608650923
Pl_6	Pl_11	-0.908243296900764
Pl_8	Pl_11	-0.976468363078311
Pl_9	Pl_11	-0.720667041139677
Pl_10	Pl_11	-0.675219436176121
Pl_1	Pl_12	-0.974560392089188
Pl_5	Pl_12	-0.531782589154318
Pl_6	Pl_12	-0.871536102611572
Pl_9	Pl_12	-0.723484917543828
Pl_11	Pl_12	-0.961391714634374
Pl_1	Pl_13	-0.564008238259703
Pl_2	Pl_13	-0.791477459482849
Pl_8	Pl_13	-0.741665704641491
Pl_9	Pl_13	-0.726715110475197
Pl_10	Pl_13	-0.742814495926723
Pl_4	Pl_14	-0.671256377594545
Pl_8	Pl_14	-0.973553024930879
Pl_9	Pl_14	-0.738097917288542
Pl_10	Pl_14	-0.920284641440958
Pl_13	Pl_14	-0.752246788004413
Pl_6	Pl_15	-0.849692040123045
Pl_8	Pl_15	-0.746220283443108
Pl_9	Pl_15	-0.53324096580036
Pl_10	Pl_15	-0.999040065333247
Pl_11	Pl_15	-0.677768878871575
Pl_1	Pl_16	-0.738193902652711
Pl_4	Pl_16	-0.785765673732385
Pl_7	Pl_16	-0.684567236341536
Pl_8	Pl_16	-0.514752631774172
Pl_13	Pl_16	-0.787415362894535
Pl_3	Pl_17	-0.899135849438608
Pl_6	Pl_17	-0.760001745540649
Pl_7	Pl_17	-0.589536388637498
Pl_9	Pl_17	-0.789663824718446
Pl_11	Pl_17	-0.950909692095593
Pl_13	Pl_17	-0.734584711492062
Pl_15	Pl_17	-0.826223192270845
Pl_3	Pl_18	-0.906161721097305
Pl_5	Pl_18	-0.838947250274941
Pl_6	Pl_18	-0.808251464506611
Pl_7	Pl_18	-0.874767526052892
Pl_9	Pl_18	-0.575386649463326
Pl_12	Pl_18	-0.698665826348588
Pl_17	Pl_18	-0.710248801391572
Pl_2	Pl_19	-0.780158570501953
Pl_4	Pl_19	-0.616706660715863
Pl_5	Pl_19	-0.824117287062109
Pl_6	Pl_19	-0.854301770450547
Pl_10	Pl_19	-0.642773252446204
Pl_13	Pl_19	-0.803977935109288
Pl_15	Pl_19	-0.607369023840874
Pl_18	Pl_19	-0.687626925297081
Pl_1	Pl_20	-0.952835857868195
Pl_3	Pl_20	-0.703352167271078
Pl_6	Pl_20	-0.553382671205327
Pl_7	Pl_20	-0.813242789357901
Pl_8	Pl_20	-0.669592140708119
Pl_10	Pl_20	-0.710951328277588
Pl_12	Pl_20	-0.865282909478992
Pl_13	Pl_20	-0.725040336372331
Pl_14	Pl_20	-0.6224537815433
Pl_15	Pl_20	-0.732776235090569
Pl_17	Pl_20	-0.555437256814912
Pl_18	Pl_20	-0.672064148355275
Pl_19	Pl_20	-0.711273946566507
Pl_2	Pl_21	-0.716994586400688
Pl_3	Pl_21	-0.710102207027376
Pl_4	Pl_21	-0.885937076527625
Pl_5	Pl_21	-0.578423231840134
Pl_6	Pl_21	-0.665192464366555
Pl_7	Pl_21	-0.846428826218471
Pl_8	Pl_21	-0.723735424224287
Pl_9	Pl_21	-0.684639774030074
Pl_11	Pl_21	-0.552850860869512
Pl_14	Pl_21	-0.855119566665962
Pl_15	Pl_21	-0.74060490867123
Pl_16	Pl_21	-0.96601981902495
Pl_18	Pl_21	-0.717309506144375
Pl_20	Pl_21	-0.833184508839622
Pl_2	Pl_22	-0.587482870090753
Pl_4	Pl_22	-0.656288705766201
Pl_5	Pl_22	-0.988327365368605
Pl_7	Pl_22	-0.791460923850536
Pl_9	Pl_22	-0.807721258373931
Pl_16	Pl_22	-0.562138366512954
Pl_19	Pl_22	-0.97413193504326
Pl_20	Pl_22	-0.85536667262204
Pl_21	Pl_22	-0.811556441243738
Pl_4	Pl_23	-0.91042053909041
Pl_6	Pl_23	-0.760252359323204
Pl_10	Pl_23	-0.633974806871265
Pl_11	Pl_23	-0.960570221766829
Pl_14	Pl_23	-0.778731398051605
Pl_17	Pl_23	-0.802867485675961
Pl_19	Pl_23	-0.772121483460069
Pl_1	Pl_24	-0.894176217261702
Pl_3	Pl_24	-0.921814401634037
Pl_4	Pl_24	-0.527049091877416
Pl_5	Pl_24	-0.719562778715044
Pl_6	Pl_24	-0.682638055644929
Pl_8	Pl_24	-0.523528014076874
Pl_12	Pl_24	-0.652350927703083
Pl_13	Pl_24	-0.986251859692857
Pl_16	Pl_24	-0.615368690807372
Pl_18	Pl_24	-0.920368708670139
Pl_20	Pl_24	-0.862082652049139
Pl_21	Pl_24	-0.926948740147054
Pl_22	Pl_24	-0.665457215858623
Pl_1	Pl_25	-0.580559467663988
Pl_6	Pl_25	-0.68182390765287
Pl_7	Pl_25	-0.522097900044173
Pl_11	Pl_25	-0.704290845198557
Pl_12	Pl_25	-0.632422261172906
Pl_16	Pl_25	-0.730285446625203
Pl_17	Pl_25	-0.720756614813581
Pl_19	Pl_25	-0.992232228862122
Pl_21	Pl_25	-0.543048415333033
Pl_23	Pl_25	-0.660411374177784
Pl_24	Pl_25	-0.772794821066782
Pl_3	Pl_26	-0.95850642491132
Pl_4	Pl_26	-0.568677575793117
Pl_5	Pl_26	-0.938302414258942
Pl_6	Pl_26	-0.875008810777217
Pl_9	Pl_26	-0.705123194027692
Pl_11	Pl_26	-0.791760396212339
Pl_13	Pl_26	-0.578436085488647
Pl_15	Pl_26	-0.775127481203526
Pl_17	Pl_26	-0.644544304348528
Pl_19	Pl_26	-0.511667099315673
Pl_20	Pl_26	-0.592546758474782
Pl_22	Pl_26	-0.521574387792498
Pl_23	Pl_26	-0.680883035995066
Pl_24	Pl_26	-0.967071595136076
Pl_25	Pl_26	-0.846713133621961
