#SpeciesA	SpeciesB	interaction
Pl_21	Pl_28	-0.965734430123121
Pl_26	Pl_28	-0.919467886444181
Pl_1	Pl_29	-0.901118477573618
Pl_3	Pl_29	-0.988710826728493
Pl_14	Pl_29	-0.91431277547963
Pl_22	Pl_29	-0.939621933735907
Pl_23	Pl_29	-0.890054598450661
Pl_26	Pl_29	-0.86912179691717
Pl_6	Pl_30	-0.868448736378923
Pl_13	Pl_30	-0.890062886755913
Pl_16	Pl_30	-0.947655066614971
Pl_1	Pl_31	-0.89501094003208
Pl_13	Pl_31	-0.878033941145986
Pl_18	Pl_31	-0.893973351921886
Pl_25	Pl_31	-0.910554199013859
Pl_4	Pl_32	-0.943752863444388
Pl_11	Pl_32	-0.978485749801621
Pl_3	Pl_33	-0.917241545161232
Pl_7	Pl_33	-0.924378548981622
Pl_15	Pl_33	-0.922034072456881
Pl_28	Pl_33	-0.871078456752002
Pl_1	Pl_34	-0.964692607522011
Pl_10	Pl_34	-0.977880381047726
Pl_24	Pl_34	-0.874297179980204
Pl_27	Pl_34	-0.942589487880468
Pl_32	Pl_34	-0.924047201406211
Pl_7	Pl_35	-0.872085951268673
Pl_10	Pl_35	-0.9900637564715
Pl_14	Pl_35	-0.862047120695934
Pl_24	Pl_35	-0.882474917685613
Pl_4	Pl_36	-0.989437381038442
Pl_12	Pl_36	-0.899717065272853
Pl_14	Pl_36	-0.850529133109376
Pl_22	Pl_36	-0.860247172648087
Pl_24	Pl_36	-0.887005358934402
Pl_28	Pl_36	-0.971715132705867
Pl_33	Pl_36	-0.88960211048834
Pl_7	Pl_37	-0.862748245475814
Pl_16	Pl_37	-0.946955879917368
Pl_18	Pl_37	-0.864012051606551
Pl_23	Pl_37	-0.987924805143848
Pl_26	Pl_37	-0.892433704342693
Pl_28	Pl_37	-0.950829095672816
Pl_31	Pl_37	-0.979170363396406
Pl_34	Pl_37	-0.993251722306013
Pl_35	Pl_37	-0.858782125636935
Pl_4	Pl_38	-0.959657359169796
Pl_21	Pl_38	-0.882067872211337
Pl_29	Pl_38	-0.929101450368762
Pl_31	Pl_38	-0.915583803784102
Pl_35	Pl_38	-0.864020532695577
Pl_36	Pl_38	-0.904106308938935
Pl_1	Pl_39	-0.904550304403529
Pl_6	Pl_39	-0.904791033593938
Pl_10	Pl_39	-0.953686283435673
Pl_12	Pl_39	-0.995547831291333
Pl_15	Pl_39	-0.992656152928248
Pl_33	Pl_39	-0.944875930901617
Pl_37	Pl_39	-0.995140604907647
Pl_8	Pl_40	-0.971042613266036
Pl_17	Pl_40	-0.969824027037248
Pl_21	Pl_40	-0.939095619134605
Pl_39	Pl_40	-0.879195836605504
Pl_5	Pl_41	-0.908019672613591
Pl_15	Pl_41	-0.918110602535307
Pl_3	Pl_42	-0.906299158930779
Pl_12	Pl_42	-0.863339216215536
Pl_19	Pl_42	-0.906631456222385
Pl_20	Pl_42	-0.871683613630012
Pl_32	Pl_42	-0.889845904428512
Pl_37	Pl_42	-0.954515223857015
Pl_38	Pl_42	-0.991431559436023
Pl_40	Pl_42	-0.855321079492569
Pl_3	Pl_43	-0.907263551838696
Pl_5	Pl_43	-0.934890748932958
Pl_7	Pl_43	-0.922958421055228
Pl_25	Pl_43	-0.913457895629108
Pl_33	Pl_43	-0.873045071028173
Pl_37	Pl_43	-0.906952496850863
Pl_8	Pl_44	-0.972517252899706
Pl_17	Pl_44	-0.878225718159229
Pl_20	Pl_44	-0.942607184639201
Pl_31	Pl_44	-0.977699102135375
Pl_36	Pl_44	-0.98968997830525
Pl_1	Pl_45	-0.904748823260888
Pl_3	Pl_45	-0.857913619838655
Pl_6	Pl_45	-0.879926523659378
Pl_13	Pl_45	-0.911048681708053
Pl_14	Pl_45	-0.976448561996222
Pl_29	Pl_45	-0.856471117585897
Pl_39	Pl_45	-0.85933416034095
Pl_41	Pl_45	-0.861003369325772
Pl_1	Pl_46	-0.856391314417124
Pl_2	Pl_46	-0.994190343655646
Pl_6	Pl_46	-0.912470718845725
Pl_8	Pl_46	-0.924588544294238
Pl_11	Pl_46	-0.931188765447587
Pl_22	Pl_46	-0.993468524422497
Pl_23	Pl_46	-0.919533798005432
Pl_28	Pl_46	-0.864565344760194
Pl_6	Pl_47	-0.896474389592186
Pl_7	Pl_47	-0.926629278343171
Pl_11	Pl_47	-0.930230009835213
Pl_27	Pl_47	-0.923239837167785
Pl_32	Pl_47	-0.863452843623236
Pl_33	Pl_47	-0.916290178196505
Pl_35	Pl_47	-0.971081106457859
Pl_38	Pl_47	-0.905975857982412
Pl_41	Pl_47	-0.876262357458472
Pl_46	Pl_47	-0.855409701121971
