#SpeciesA	SpeciesB	interaction
An_6	An_15	-0.800019121030346
An_7	An_15	-0.836191681213677
An_8	An_15	-0.905228582210839
An_9	An_15	-0.971821972867474
An_10	An_15	-0.589109388878569
An_12	An_15	-0.707713803742081
Pl_9	An_15	1
Pl_15	An_15	1
Pl_21	An_15	1
Pl_22	An_15	1
Pl_26	An_15	1
Pl_31	An_15	1
Pl_39	An_15	1
Pl_41	An_15	1
An_3	An_16	-0.662071438273415
An_4	An_16	-0.565968362847343
An_5	An_16	-0.53031202708371
An_7	An_16	-0.75851678615436
An_8	An_16	-0.96194915403612
An_10	An_16	-0.883807529229671
An_11	An_16	-0.716745301149786
An_14	An_16	-0.872949379263446
Pl_6	An_16	1
Pl_10	An_16	1
Pl_17	An_16	1
Pl_24	An_16	1
Pl_39	An_16	1
Pl_42	An_16	1
Pl_43	An_16	1
Pl_47	An_16	1
An_1	An_17	-0.814825639827177
An_2	An_17	-0.596021340927109
An_3	An_17	-0.799068443709984
An_7	An_17	-0.786531533347443
An_12	An_17	-0.873593046329916
An_13	An_17	-0.504448320716619
Pl_5	An_17	1
Pl_8	An_17	1
Pl_9	An_17	1
Pl_10	An_17	1
Pl_14	An_17	1
Pl_16	An_17	1
Pl_25	An_17	1
Pl_33	An_17	1
An_2	An_18	-0.858916620723903
An_9	An_18	-0.785287376958877
An_15	An_18	-0.806684521492571
An_16	An_18	-0.901630135951564
An_17	An_18	-0.513985519995913
Pl_3	An_18	1
Pl_7	An_18	1
Pl_12	An_18	1
Pl_13	An_18	1
Pl_17	An_18	1
Pl_28	An_18	1
Pl_38	An_18	1
Pl_46	An_18	1
An_5	An_19	-0.963463669875637
An_7	An_19	-0.966483705444261
An_8	An_19	-0.67425738973543
An_11	An_19	-0.554916088702157
An_12	An_19	-0.873115895316005
An_17	An_19	-0.990845760796219
Pl_1	An_19	1
Pl_5	An_19	1
Pl_11	An_19	1
Pl_13	An_19	1
Pl_14	An_19	1
Pl_24	An_19	1
Pl_26	An_19	1
Pl_37	An_19	1
An_1	An_20	-0.766605763230473
An_2	An_20	-0.891199873993173
An_7	An_20	-0.582145139575005
An_12	An_20	-0.9347330594901
An_14	An_20	-0.584111989475787
An_15	An_20	-0.596993292216212
An_16	An_20	-0.605140907224268
An_17	An_20	-0.685537985060364
An_18	An_20	-0.5900149543304
Pl_5	An_20	1
Pl_14	An_20	1
Pl_15	An_20	1
Pl_26	An_20	1
Pl_28	An_20	1
Pl_38	An_20	1
Pl_40	An_20	1
Pl_44	An_20	1
An_1	An_21	-0.715797696495429
An_2	An_21	-0.929157272912562
An_3	An_21	-0.527683921856806
An_4	An_21	-0.916358879767358
An_6	An_21	-0.642601622501388
An_8	An_21	-0.576419305056334
An_9	An_21	-0.508570074569434
An_10	An_21	-0.848225333727896
An_11	An_21	-0.946460073348135
An_12	An_21	-0.654202776728198
An_13	An_21	-0.540782402968034
An_14	An_21	-0.787752273492515
An_16	An_21	-0.583495138445869
An_19	An_21	-0.939786005299538
An_20	An_21	-0.774044812191278
Pl_3	An_21	1
Pl_4	An_21	1
Pl_6	An_21	1
Pl_13	An_21	1
Pl_16	An_21	1
Pl_29	An_21	1
Pl_35	An_21	1
Pl_38	An_21	1
An_2	An_22	-0.666477744467556
An_4	An_22	-0.935086650075391
An_5	An_22	-0.570960546378046
An_7	An_22	-0.647437458857894
An_8	An_22	-0.647197043988854
An_9	An_22	-0.965473604621366
An_10	An_22	-0.759019517106935
An_11	An_22	-0.733926932094619
An_12	An_22	-0.622483445564285
An_14	An_22	-0.962153514847159
An_16	An_22	-0.743497322546318
An_17	An_22	-0.856459650443867
An_18	An_22	-0.720864257775247
An_21	An_22	-0.574671603972092
Pl_3	An_22	1
Pl_19	An_22	1
Pl_27	An_22	1
Pl_30	An_22	1
Pl_31	An_22	1
Pl_32	An_22	1
Pl_34	An_22	1
Pl_37	An_22	1
An_1	An_23	-0.91399831417948
An_2	An_23	-0.794482334051281
An_3	An_23	-0.870894154766575
An_5	An_23	-0.735683097038418
An_7	An_23	-0.830043638125062
An_8	An_23	-0.94800470629707
An_11	An_23	-0.566685198573396
An_15	An_23	-0.991283891489729
An_16	An_23	-0.824756749439985
An_17	An_23	-0.644476098008454
An_19	An_23	-0.965370289748535
An_20	An_23	-0.870672194985673
An_22	An_23	-0.859242627164349
Pl_7	An_23	1
Pl_13	An_23	1
Pl_19	An_23	1
Pl_21	An_23	1
Pl_29	An_23	1
Pl_34	An_23	1
Pl_47	An_23	1
An_2	An_24	-0.975817356491461
An_4	An_24	-0.545341710327193
An_6	An_24	-0.938698252197355
An_7	An_24	-0.703217888018116
An_9	An_24	-0.940930498298258
An_10	An_24	-0.584202244644985
An_16	An_24	-0.989490171894431
An_17	An_24	-0.978392330929637
An_18	An_24	-0.51800782349892
An_21	An_24	-0.846573937917128
An_22	An_24	-0.881371206836775
An_23	An_24	-0.913573486730456
Pl_14	An_24	1
Pl_17	An_24	1
Pl_20	An_24	1
Pl_25	An_24	1
Pl_34	An_24	1
Pl_45	An_24	1
Pl_46	An_24	1
An_1	An_25	-0.663895752979442
An_5	An_25	-0.767727148719132
An_7	An_25	-0.757777577498928
An_9	An_25	-0.852967867394909
An_10	An_25	-0.954688662895933
An_11	An_25	-0.873446049867198
An_12	An_25	-0.652474292786792
An_14	An_25	-0.600283552194014
An_15	An_25	-0.939424875658005
An_17	An_25	-0.987045525573194
An_18	An_25	-0.573137702886015
An_19	An_25	-0.865197203587741
An_21	An_25	-0.786217900458723
An_22	An_25	-0.728379863547161
An_23	An_25	-0.635346349328756
Pl_6	An_25	1
Pl_9	An_25	1
Pl_20	An_25	1
Pl_21	An_25	1
Pl_24	An_25	1
Pl_30	An_25	1
Pl_33	An_25	1
An_1	An_26	-0.768502151593566
An_3	An_26	-0.614876750158146
An_5	An_26	-0.631867337040603
An_6	An_26	-0.557512537576258
An_8	An_26	-0.909723091172054
An_9	An_26	-0.862440276658162
An_12	An_26	-0.914930822094902
An_13	An_26	-0.932854651240632
An_14	An_26	-0.650091647868976
An_16	An_26	-0.798617570893839
An_17	An_26	-0.682774231070653
An_19	An_26	-0.563641311600804
An_20	An_26	-0.814575326163322
An_21	An_26	-0.803660220466554
An_22	An_26	-0.880337880458683
An_23	An_26	-0.817828317871317
An_24	An_26	-0.8284421202261
Pl_6	An_26	1
Pl_12	An_26	1
Pl_17	An_26	1
Pl_23	An_26	1
Pl_31	An_26	1
Pl_42	An_26	1
Pl_44	An_26	1
An_1	An_27	-0.563686378067359
An_6	An_27	-0.974152545211837
An_8	An_27	-0.539679667679593
An_10	An_27	-0.767824836075306
An_15	An_27	-0.611980599351227
An_19	An_27	-0.906445449683815
An_20	An_27	-0.583532265620306
An_22	An_27	-0.532309017609805
An_23	An_27	-0.621074898401275
An_25	An_27	-0.727377604926005
Pl_2	An_27	1
Pl_12	An_27	1
Pl_21	An_27	1
Pl_24	An_27	1
Pl_29	An_27	1
Pl_30	An_27	1
Pl_36	An_27	1
An_1	An_28	-0.528777268715203
An_6	An_28	-0.97893738374114
An_11	An_28	-0.707452193368226
An_15	An_28	-0.716506779659539
An_16	An_28	-0.829750302247703
An_20	An_28	-0.670757410116494
An_22	An_28	-0.829249328933656
An_23	An_28	-0.665296888444573
An_26	An_28	-0.976198301184922
An_27	An_28	-0.67330781579949
Pl_1	An_28	1
Pl_7	An_28	1
Pl_9	An_28	1
Pl_16	An_28	1
Pl_35	An_28	1
Pl_36	An_28	1
Pl_43	An_28	1
An_2	An_29	-0.720836370717734
An_3	An_29	-0.743744284380227
An_5	An_29	-0.778009553672746
An_6	An_29	-0.684566089184955
An_10	An_29	-0.659743947675452
An_11	An_29	-0.542911625700071
An_12	An_29	-0.847839731955901
An_13	An_29	-0.719335102243349
An_14	An_29	-0.881487602600828
An_18	An_29	-0.752587013877928
An_20	An_29	-0.596636950969696
An_25	An_29	-0.741895830025896
An_26	An_29	-0.665176905225962
An_28	An_29	-0.976363701745868
Pl_1	An_29	1
Pl_5	An_29	1
Pl_14	An_29	1
Pl_21	An_29	1
Pl_31	An_29	1
Pl_34	An_29	1
Pl_35	An_29	1
An_5	An_30	-0.815005459822714
An_6	An_30	-0.758130592992529
An_8	An_30	-0.730781325371936
An_9	An_30	-0.920568383065984
An_11	An_30	-0.618567601311952
An_12	An_30	-0.839579195715487
An_13	An_30	-0.786160428542644
An_14	An_30	-0.982883824268356
An_16	An_30	-0.882031423039734
An_17	An_30	-0.712885293643922
An_18	An_30	-0.560731565579772
An_22	An_30	-0.503846680745482
An_24	An_30	-0.927629129262641
An_26	An_30	-0.50804321304895
An_28	An_30	-0.50244504516013
Pl_4	An_30	1
Pl_9	An_30	1
Pl_10	An_30	1
Pl_22	An_30	1
Pl_28	An_30	1
Pl_32	An_30	1
Pl_43	An_30	1
An_1	An_31	-0.79146717954427
An_5	An_31	-0.859361553331837
An_8	An_31	-0.934518852038309
An_10	An_31	-0.762251804349944
An_13	An_31	-0.576307847397402
An_17	An_31	-0.931658567395061
An_18	An_31	-0.607295497786254
An_20	An_31	-0.83414981723763
An_21	An_31	-0.743278078502044
An_27	An_31	-0.566377798561007
An_28	An_31	-0.627189805265516
Pl_5	An_31	1
Pl_18	An_31	1
Pl_19	An_31	1
Pl_20	An_31	1
Pl_30	An_31	1
Pl_38	An_31	1
Pl_39	An_31	1
An_2	An_32	-0.54535926063545
An_6	An_32	-0.654059234075248
An_8	An_32	-0.731885403394699
An_9	An_32	-0.591724150115624
An_10	An_32	-0.526359085924923
An_13	An_32	-0.947024912573397
An_14	An_32	-0.772889047861099
An_15	An_32	-0.576655454002321
An_18	An_32	-0.554922905052081
An_19	An_32	-0.75386071158573
An_22	An_32	-0.68413389287889
An_23	An_32	-0.847051528282464
An_26	An_32	-0.7629516038578
Pl_8	An_32	1
Pl_9	An_32	1
Pl_11	An_32	1
Pl_19	An_32	1
Pl_28	An_32	1
Pl_32	An_32	1
Pl_36	An_32	1
An_1	An_33	-0.984379250556231
An_2	An_33	-0.612929238472134
An_4	An_33	-0.66198797756806
An_5	An_33	-0.869315932737663
An_6	An_33	-0.997042471310124
An_7	An_33	-0.980445321416482
An_11	An_33	-0.616951097501442
An_12	An_33	-0.956646161852404
An_13	An_33	-0.992685015778989
An_16	An_33	-0.500089783221483
An_17	An_33	-0.727068511070684
An_19	An_33	-0.687831735238433
An_20	An_33	-0.891246806131676
An_26	An_33	-0.604276374680921
An_32	An_33	-0.887439432786778
Pl_2	An_33	1
Pl_4	An_33	1
Pl_13	An_33	1
Pl_17	An_33	1
Pl_20	An_33	1
Pl_25	An_33	1
Pl_28	An_33	1
An_1	An_34	-0.803924509324133
An_10	An_34	-0.923802405130118
An_14	An_34	-0.639312793733552
An_16	An_34	-0.702367348596454
An_17	An_34	-0.575768015114591
An_18	An_34	-0.875660987105221
An_19	An_34	-0.886129837017506
An_20	An_34	-0.832320367451757
An_22	An_34	-0.520722127752379
An_23	An_34	-0.531775515992194
An_24	An_34	-0.831462668487802
An_25	An_34	-0.86807764833793
An_26	An_34	-0.932278000982478
An_27	An_34	-0.913171932799742
An_29	An_34	-0.83984457841143
An_30	An_34	-0.779016596032307
An_31	An_34	-0.893864487763494
Pl_2	An_34	1
Pl_17	An_34	1
Pl_27	An_34	1
Pl_33	An_34	1
Pl_36	An_34	1
Pl_39	An_34	1
Pl_42	An_34	1
An_1	An_35	-0.674743207171559
An_4	An_35	-0.741945926565677
An_5	An_35	-0.861357928486541
An_7	An_35	-0.511175918392837
An_9	An_35	-0.686981588369235
An_10	An_35	-0.610249883495271
An_11	An_35	-0.666481220163405
An_13	An_35	-0.558532744413242
An_16	An_35	-0.715433739358559
An_18	An_35	-0.985076279845089
An_20	An_35	-0.645852575544268
An_22	An_35	-0.719496181234717
An_23	An_35	-0.627947666915134
An_25	An_35	-0.520303854951635
An_28	An_35	-0.92035566829145
An_32	An_35	-0.780744852963835
An_33	An_35	-0.915081165032461
An_34	An_35	-0.506190740503371
Pl_3	An_35	1
Pl_12	An_35	1
Pl_40	An_35	1
Pl_41	An_35	1
Pl_44	An_35	1
Pl_46	An_35	1
Pl_47	An_35	1
An_1	An_36	-0.917021994013339
An_2	An_36	-0.795298854354769
An_3	An_36	-0.651119552319869
An_6	An_36	-0.993365094065666
An_7	An_36	-0.512821863871068
An_8	An_36	-0.712644656887278
An_9	An_36	-0.975569099420682
An_11	An_36	-0.721791329560801
An_13	An_36	-0.9637715741992
An_14	An_36	-0.880586676532403
An_16	An_36	-0.576222756877542
An_17	An_36	-0.88199352286756
An_18	An_36	-0.551181351300329
An_19	An_36	-0.848125458694994
An_20	An_36	-0.648572883801535
An_25	An_36	-0.662027490790933
An_27	An_36	-0.552011252148077
An_28	An_36	-0.621269943891093
An_29	An_36	-0.659761764109135
An_30	An_36	-0.701000020373613
An_31	An_36	-0.721063525415957
An_33	An_36	-0.956979589303955
Pl_15	An_36	1
Pl_18	An_36	1
Pl_22	An_36	1
Pl_23	An_36	1
Pl_37	An_36	1
Pl_45	An_36	1
Pl_46	An_36	1
An_1	An_37	-0.551164289005101
An_4	An_37	-0.996663601370528
An_9	An_37	-0.956930677872151
An_12	An_37	-0.52634318289347
An_14	An_37	-0.65905750147067
An_15	An_37	-0.947493627201766
An_17	An_37	-0.915576228639111
An_18	An_37	-0.674191493075341
An_25	An_37	-0.896781873656437
An_30	An_37	-0.54416793375276
An_31	An_37	-0.87957756454125
An_33	An_37	-0.936397701036185
An_34	An_37	-0.65880684950389
Pl_1	An_37	1
Pl_15	An_37	1
Pl_21	An_37	1
Pl_29	An_37	1
Pl_30	An_37	1
Pl_39	An_37	1
Pl_44	An_37	1
An_1	An_38	-0.519690626533702
An_2	An_38	-0.819210754008964
An_3	An_38	-0.6485625365749
An_6	An_38	-0.87548007699661
An_9	An_38	-0.923373661702499
An_14	An_38	-0.940105111571029
An_15	An_38	-0.94635821133852
An_16	An_38	-0.803954180562869
An_17	An_38	-0.620076992781833
An_18	An_38	-0.961481369799003
An_20	An_38	-0.984439403284341
An_22	An_38	-0.689464739523828
An_23	An_38	-0.810289360582829
An_24	An_38	-0.631053935736418
An_25	An_38	-0.607240539742634
An_26	An_38	-0.511252353899181
An_28	An_38	-0.824620695784688
An_33	An_38	-0.659753640415147
An_34	An_38	-0.611853911075741
An_35	An_38	-0.815138278761879
An_36	An_38	-0.676139300456271
Pl_1	An_38	1
Pl_11	An_38	1
Pl_14	An_38	1
Pl_18	An_38	1
Pl_23	An_38	1
Pl_41	An_38	1
Pl_43	An_38	1
An_1	An_39	-0.642310390481725
An_4	An_39	-0.668905890081078
An_5	An_39	-0.912313436856493
An_7	An_39	-0.708098622504622
An_8	An_39	-0.677740591345355
An_9	An_39	-0.85260245599784
An_10	An_39	-0.787301767850295
An_11	An_39	-0.983334803255275
An_12	An_39	-0.521472887601703
An_18	An_39	-0.883640682324767
An_19	An_39	-0.574722931021824
An_23	An_39	-0.605175805045292
An_25	An_39	-0.655292648822069
An_27	An_39	-0.706567551707849
An_28	An_39	-0.844198990380391
An_29	An_39	-0.886176808970049
An_30	An_39	-0.542705334024504
An_31	An_39	-0.893809619359672
An_32	An_39	-0.838524431688711
An_34	An_39	-0.760652277385816
An_36	An_39	-0.969125827308744
An_37	An_39	-0.895011270418763
Pl_10	An_39	1
Pl_11	An_39	1
Pl_15	An_39	1
Pl_21	An_39	1
Pl_22	An_39	1
Pl_42	An_39	1
Pl_45	An_39	1
An_1	An_40	-0.567517352290452
An_2	An_40	-0.85047358321026
An_7	An_40	-0.794729916611686
An_8	An_40	-0.507131549762562
An_10	An_40	-0.880057795904577
An_12	An_40	-0.948727258481085
An_13	An_40	-0.902219685493037
An_14	An_40	-0.68343690270558
An_15	An_40	-0.947487432742491
An_16	An_40	-0.793809441383928
An_19	An_40	-0.685327261686325
An_22	An_40	-0.574102863902226
An_26	An_40	-0.641415417194366
An_27	An_40	-0.596040966222063
An_30	An_40	-0.625302339438349
An_31	An_40	-0.645983645226806
An_32	An_40	-0.981754507869482
An_34	An_40	-0.76612008176744
An_37	An_40	-0.751320270588621
An_39	An_40	-0.615171380573884
Pl_19	An_40	1
Pl_23	An_40	1
Pl_33	An_40	1
Pl_35	An_40	1
Pl_38	An_40	1
Pl_41	An_40	1
Pl_45	An_40	1
An_2	An_41	-0.559303180780262
An_3	An_41	-0.893689164426178
An_4	An_41	-0.769046802772209
An_7	An_41	-0.981098806252703
An_8	An_41	-0.953003935515881
An_10	An_41	-0.75574749824591
An_11	An_41	-0.824964914470911
An_15	An_41	-0.724950486561283
An_16	An_41	-0.693385681137443
An_17	An_41	-0.662481983192265
An_18	An_41	-0.949691723566502
An_20	An_41	-0.58083578478545
An_21	An_41	-0.635576123604551
An_22	An_41	-0.955893675796688
An_26	An_41	-0.634999476838857
An_27	An_41	-0.91249526431784
An_29	An_41	-0.886714813532308
An_31	An_41	-0.642722849268466
An_36	An_41	-0.685742640634999
An_39	An_41	-0.57133565354161
Pl_10	An_41	1
Pl_12	An_41	1
Pl_20	An_41	1
Pl_29	An_41	1
Pl_37	An_41	1
Pl_38	An_41	1
An_2	An_42	-0.853304354008287
An_3	An_42	-0.897510183043778
An_7	An_42	-0.986590896267444
An_12	An_42	-0.838968309573829
An_15	An_42	-0.952566384105012
An_17	An_42	-0.853968296665698
An_18	An_42	-0.558907839935273
An_19	An_42	-0.900288813747466
An_21	An_42	-0.659412598935887
An_22	An_42	-0.814029658213258
An_23	An_42	-0.846126906108111
An_24	An_42	-0.596170340431854
An_26	An_42	-0.879001120338216
An_27	An_42	-0.735100060934201
An_29	An_42	-0.845683551160619
An_32	An_42	-0.961376808118075
An_36	An_42	-0.660235178191215
An_37	An_42	-0.570156970992684
An_39	An_42	-0.65751758380793
An_40	An_42	-0.74252952565439
An_41	An_42	-0.641835720976815
Pl_6	An_42	1
Pl_8	An_42	1
Pl_20	An_42	1
Pl_24	An_42	1
Pl_39	An_42	1
Pl_43	An_42	1
An_2	An_43	-0.903061851160601
An_4	An_43	-0.694395550526679
An_5	An_43	-0.957308042794466
An_7	An_43	-0.695472387131304
An_9	An_43	-0.788352878764272
An_10	An_43	-0.743320677196607
An_11	An_43	-0.745707772439346
An_12	An_43	-0.778591498499736
An_13	An_43	-0.998497006949037
An_14	An_43	-0.893516739830375
An_15	An_43	-0.961516660405323
An_16	An_43	-0.779125970089808
An_18	An_43	-0.736755789956078
An_20	An_43	-0.972689300309867
An_22	An_43	-0.958839785074815
An_23	An_43	-0.807896412909031
An_24	An_43	-0.620603749761358
An_25	An_43	-0.697837794898078
An_26	An_43	-0.648343700915575
An_27	An_43	-0.770552849862725
An_30	An_43	-0.814796525752172
An_31	An_43	-0.622098450083286
An_33	An_43	-0.512370623880997
An_35	An_43	-0.797626635758206
An_36	An_43	-0.597240388859063
An_37	An_43	-0.500360657693818
An_40	An_43	-0.6540525353048
An_41	An_43	-0.638361463090405
Pl_2	An_43	1
Pl_8	An_43	1
Pl_11	An_43	1
Pl_14	An_43	1
Pl_18	An_43	1
Pl_34	An_43	1
An_2	An_44	-0.793320808326825
An_5	An_44	-0.858737173024565
An_6	An_44	-0.801306250970811
An_7	An_44	-0.925048191798851
An_10	An_44	-0.727118842303753
An_11	An_44	-0.745548537699506
An_12	An_44	-0.808777537196875
An_14	An_44	-0.729265604168177
An_15	An_44	-0.558301596203819
An_16	An_44	-0.623400695156306
An_19	An_44	-0.863408797420561
An_21	An_44	-0.950293716508895
An_22	An_44	-0.994922961806878
An_24	An_44	-0.890660390490666
An_25	An_44	-0.528274283045903
An_29	An_44	-0.848964404547587
An_30	An_44	-0.788893111050129
An_31	An_44	-0.640303108841181
An_32	An_44	-0.867187695577741
An_36	An_44	-0.731684836093336
An_37	An_44	-0.679375555366278
An_38	An_44	-0.935351921012625
An_41	An_44	-0.627730749547482
An_42	An_44	-0.747158359736204
An_43	An_44	-0.851996565004811
Pl_1	An_44	1
Pl_6	An_44	1
Pl_7	An_44	1
Pl_9	An_44	1
Pl_17	An_44	1
Pl_40	An_44	1
An_2	An_45	-0.846966071985662
An_3	An_45	-0.986887474777177
An_11	An_45	-0.523347074864432
An_14	An_45	-0.525577943306416
An_17	An_45	-0.647267539519817
An_19	An_45	-0.565717580029741
An_21	An_45	-0.707653365330771
An_22	An_45	-0.746376445516944
An_23	An_45	-0.721636990783736
An_28	An_45	-0.675160439917818
An_29	An_45	-0.889469576766714
An_30	An_45	-0.692451910348609
An_31	An_45	-0.537909929873422
An_33	An_45	-0.65615851432085
An_35	An_45	-0.977605229476467
An_36	An_45	-0.893814084120095
An_37	An_45	-0.881701120641083
An_38	An_45	-0.546369789866731
An_39	An_45	-0.678746588528156
An_40	An_45	-0.802956999046728
An_41	An_45	-0.935543715953827
An_42	An_45	-0.755782495485619
An_43	An_45	-0.752035588491708
An_44	An_45	-0.803267569281161
Pl_3	An_45	1
Pl_7	An_45	1
Pl_11	An_45	1
Pl_13	An_45	1
Pl_23	An_45	1
Pl_25	An_45	1
An_6	An_46	-0.970277513144538
An_8	An_46	-0.852536265505478
An_13	An_46	-0.587093829875812
An_14	An_46	-0.958738272543997
An_17	An_46	-0.740689799189568
An_18	An_46	-0.962559923995286
An_19	An_46	-0.984735738253221
An_20	An_46	-0.631420388352126
An_23	An_46	-0.571279101539403
An_25	An_46	-0.925721729639918
An_28	An_46	-0.659024243010208
An_33	An_46	-0.958256057230756
An_34	An_46	-0.79016960808076
An_35	An_46	-0.813149260589853
An_39	An_46	-0.588291758671403
An_42	An_46	-0.890661114361137
An_43	An_46	-0.714181006653234
An_44	An_46	-0.677445239853114
Pl_1	An_46	1
Pl_3	An_46	1
Pl_6	An_46	1
Pl_22	An_46	1
Pl_32	An_46	1
Pl_37	An_46	1
Pl_1	Pl_2	-0.782974011264741
Pl_1	Pl_3	-0.707581251161173
Pl_1	Pl_4	-0.582079643616453
Pl_2	Pl_4	-0.792883872753009
Pl_3	Pl_4	-0.740947947837412
Pl_3	Pl_5	-0.904380245367065
Pl_1	Pl_7	-0.79376270622015
Pl_3	Pl_7	-0.561719918157905
Pl_4	Pl_7	-0.817284015240148
Pl_2	Pl_8	-0.825005581136793
Pl_3	Pl_8	-0.561553357634693
Pl_4	Pl_8	-0.579650583909824
Pl_5	Pl_8	-0.667493759188801
Pl_1	Pl_9	-0.561083017615601
Pl_4	Pl_9	-0.609865723410621
Pl_5	Pl_9	-0.95059092878364
Pl_6	Pl_9	-0.953340785810724
Pl_8	Pl_9	-0.509496084880084
Pl_1	Pl_10	-0.649721157038584
Pl_3	Pl_10	-0.504490099847317
Pl_5	Pl_10	-0.944609659025446
Pl_6	Pl_10	-0.670509635005146
Pl_7	Pl_10	-0.527313167462125
Pl_1	Pl_11	-0.689140868838876
Pl_2	Pl_11	-0.934413607930765
Pl_5	Pl_11	-0.860865525668487
Pl_7	Pl_11	-0.890346897533163
Pl_8	Pl_11	-0.52727857674472
Pl_9	Pl_11	-0.580543510150164
Pl_10	Pl_11	-0.87141815549694
Pl_1	Pl_12	-0.871622487204149
Pl_5	Pl_12	-0.589707498205826
Pl_6	Pl_12	-0.628765262197703
Pl_9	Pl_12	-0.787579976487905
Pl_11	Pl_12	-0.959417827427387
Pl_4	Pl_13	-0.597144132014364
Pl_5	Pl_13	-0.774422369664535
Pl_6	Pl_13	-0.923675568774343
Pl_7	Pl_13	-0.523813609965146
Pl_8	Pl_13	-0.634627153165638
Pl_9	Pl_13	-0.838907291414216
Pl_10	Pl_13	-0.61231533344835
Pl_1	Pl_14	-0.949164432473481
Pl_3	Pl_14	-0.500935037620366
Pl_4	Pl_14	-0.951852835714817
