#SpeciesA	SpeciesB	interaction
Pl_2	An_4	1
Pl_3	An_4	1
Pl_4	An_4	1
Pl_5	An_4	1
Pl_7	An_4	1
Pl_8	An_4	1
Pl_9	An_4	1
Pl_11	An_4	1
Pl_12	An_4	1
Pl_13	An_4	1
Pl_14	An_4	1
Pl_15	An_4	1
Pl_16	An_4	1
Pl_19	An_4	1
Pl_21	An_4	1
Pl_22	An_4	1
Pl_23	An_4	1
Pl_24	An_4	1
Pl_27	An_4	1
Pl_28	An_4	1
Pl_29	An_4	1
Pl_30	An_4	1
Pl_32	An_4	1
Pl_34	An_4	1
Pl_35	An_4	1
Pl_39	An_4	1
Pl_40	An_4	1
Pl_41	An_4	1
Pl_44	An_4	1
An_1	An_5	-0.860648181289434
An_2	An_5	-0.892089950852096
Pl_1	An_5	1
Pl_2	An_5	1
Pl_3	An_5	1
Pl_4	An_5	1
Pl_5	An_5	1
Pl_6	An_5	1
Pl_7	An_5	1
Pl_8	An_5	1
Pl_9	An_5	1
Pl_10	An_5	1
Pl_11	An_5	1
Pl_12	An_5	1
Pl_13	An_5	1
Pl_15	An_5	1
Pl_16	An_5	1
Pl_18	An_5	1
Pl_20	An_5	1
Pl_21	An_5	1
Pl_27	An_5	1
Pl_28	An_5	1
Pl_29	An_5	1
Pl_31	An_5	1
Pl_35	An_5	1
Pl_37	An_5	1
Pl_40	An_5	1
Pl_41	An_5	1
Pl_42	An_5	1
Pl_46	An_5	1
An_3	An_6	-0.874296763679013
Pl_1	An_6	1
Pl_2	An_6	1
Pl_3	An_6	1
Pl_4	An_6	1
Pl_5	An_6	1
Pl_7	An_6	1
Pl_8	An_6	1
Pl_9	An_6	1
Pl_10	An_6	1
Pl_17	An_6	1
Pl_19	An_6	1
Pl_21	An_6	1
Pl_22	An_6	1
Pl_23	An_6	1
Pl_25	An_6	1
Pl_27	An_6	1
Pl_29	An_6	1
Pl_33	An_6	1
Pl_35	An_6	1
Pl_37	An_6	1
Pl_42	An_6	1
Pl_44	An_6	1
Pl_45	An_6	1
Pl_46	An_6	1
Pl_1	An_7	1
Pl_2	An_7	1
Pl_3	An_7	1
Pl_7	An_7	1
Pl_8	An_7	1
Pl_10	An_7	1
Pl_11	An_7	1
Pl_13	An_7	1
Pl_16	An_7	1
Pl_17	An_7	1
Pl_18	An_7	1
Pl_20	An_7	1
Pl_23	An_7	1
Pl_24	An_7	1
Pl_26	An_7	1
Pl_30	An_7	1
Pl_34	An_7	1
Pl_36	An_7	1
Pl_41	An_7	1
Pl_43	An_7	1
An_7	An_8	-0.877166148973629
Pl_1	An_8	1
Pl_2	An_8	1
Pl_4	An_8	1
Pl_5	An_8	1
Pl_7	An_8	1
Pl_8	An_8	1
Pl_9	An_8	1
Pl_15	An_8	1
Pl_17	An_8	1
Pl_19	An_8	1
Pl_20	An_8	1
Pl_21	An_8	1
Pl_24	An_8	1
Pl_27	An_8	1
Pl_29	An_8	1
Pl_32	An_8	1
Pl_34	An_8	1
Pl_36	An_8	1
Pl_41	An_8	1
Pl_43	An_8	1
An_6	An_9	-0.892046710941941
Pl_1	An_9	1
Pl_2	An_9	1
Pl_3	An_9	1
Pl_4	An_9	1
Pl_5	An_9	1
Pl_7	An_9	1
Pl_8	An_9	1
Pl_9	An_9	1
Pl_13	An_9	1
Pl_14	An_9	1
Pl_16	An_9	1
Pl_17	An_9	1
Pl_19	An_9	1
Pl_23	An_9	1
Pl_25	An_9	1
Pl_26	An_9	1
Pl_27	An_9	1
Pl_28	An_9	1
Pl_31	An_9	1
Pl_37	An_9	1
An_9	An_10	-0.897568636806682
Pl_1	An_10	1
Pl_2	An_10	1
Pl_4	An_10	1
Pl_5	An_10	1
Pl_6	An_10	1
Pl_7	An_10	1
Pl_11	An_10	1
Pl_12	An_10	1
Pl_14	An_10	1
Pl_16	An_10	1
Pl_17	An_10	1
Pl_19	An_10	1
Pl_24	An_10	1
Pl_26	An_10	1
Pl_30	An_10	1
Pl_34	An_10	1
Pl_35	An_10	1
Pl_38	An_10	1
Pl_39	An_10	1
An_2	An_11	-0.999283468583599
An_9	An_11	-0.852017621742561
Pl_1	An_11	1
Pl_2	An_11	1
Pl_3	An_11	1
Pl_4	An_11	1
Pl_5	An_11	1
Pl_6	An_11	1
Pl_7	An_11	1
Pl_11	An_11	1
Pl_13	An_11	1
Pl_14	An_11	1
Pl_16	An_11	1
Pl_17	An_11	1
Pl_19	An_11	1
Pl_25	An_11	1
Pl_33	An_11	1
Pl_36	An_11	1
Pl_39	An_11	1
Pl_41	An_11	1
An_4	An_12	-0.961274611530825
An_5	An_12	-0.952083529205993
Pl_1	An_12	1
Pl_2	An_12	1
Pl_3	An_12	1
Pl_4	An_12	1
Pl_6	An_12	1
Pl_7	An_12	1
Pl_8	An_12	1
Pl_10	An_12	1
Pl_12	An_12	1
Pl_14	An_12	1
Pl_15	An_12	1
Pl_18	An_12	1
Pl_24	An_12	1
Pl_31	An_12	1
Pl_33	An_12	1
Pl_40	An_12	1
Pl_42	An_12	1
An_3	An_13	-0.963127380935475
Pl_4	An_13	1
Pl_5	An_13	1
Pl_6	An_13	1
Pl_7	An_13	1
Pl_8	An_13	1
Pl_9	An_13	1
Pl_10	An_13	1
Pl_11	An_13	1
Pl_15	An_13	1
Pl_25	An_13	1
Pl_26	An_13	1
Pl_30	An_13	1
Pl_31	An_13	1
Pl_39	An_13	1
Pl_40	An_13	1
An_2	An_14	-0.992312064394355
An_5	An_14	-0.908299914561212
An_6	An_14	-0.897042359923944
An_13	An_14	-0.978031967300922
Pl_1	An_14	1
Pl_2	An_14	1
Pl_4	An_14	1
Pl_5	An_14	1
Pl_6	An_14	1
Pl_7	An_14	1
Pl_8	An_14	1
Pl_9	An_14	1
Pl_15	An_14	1
Pl_22	An_14	1
Pl_25	An_14	1
Pl_28	An_14	1
Pl_32	An_14	1
Pl_40	An_14	1
Pl_42	An_14	1
Pl_2	An_15	1
Pl_3	An_15	1
Pl_4	An_15	1
Pl_5	An_15	1
Pl_10	An_15	1
Pl_11	An_15	1
Pl_12	An_15	1
Pl_14	An_15	1
Pl_15	An_15	1
Pl_18	An_15	1
Pl_20	An_15	1
Pl_21	An_15	1
Pl_22	An_15	1
Pl_28	An_15	1
Pl_30	An_15	1
An_4	An_16	-0.869628697633743
An_10	An_16	-0.894264095230028
An_11	An_16	-0.955550959566608
An_13	An_16	-0.932176132220775
Pl_1	An_16	1
Pl_3	An_16	1
Pl_4	An_16	1
Pl_5	An_16	1
Pl_8	An_16	1
Pl_10	An_16	1
Pl_11	An_16	1
Pl_13	An_16	1
Pl_16	An_16	1
Pl_19	An_16	1
Pl_21	An_16	1
Pl_23	An_16	1
Pl_24	An_16	1
Pl_25	An_16	1
Pl_32	An_16	1
An_11	An_17	-0.950415316969156
An_16	An_17	-0.882521754829213
Pl_1	An_17	1
Pl_2	An_17	1
Pl_3	An_17	1
Pl_4	An_17	1
Pl_5	An_17	1
Pl_6	An_17	1
Pl_10	An_17	1
Pl_12	An_17	1
Pl_13	An_17	1
Pl_14	An_17	1
Pl_17	An_17	1
Pl_20	An_17	1
Pl_26	An_17	1
Pl_31	An_17	1
An_1	An_18	-0.880823325831443
Pl_1	An_18	1
Pl_2	An_18	1
Pl_3	An_18	1
Pl_4	An_18	1
Pl_7	An_18	1
Pl_9	An_18	1
Pl_12	An_18	1
Pl_13	An_18	1
Pl_18	An_18	1
Pl_21	An_18	1
Pl_26	An_18	1
Pl_28	An_18	1
Pl_39	An_18	1
Pl_43	An_18	1
Pl_1	An_19	1
Pl_2	An_19	1
Pl_3	An_19	1
Pl_5	An_19	1
Pl_7	An_19	1
Pl_11	An_19	1
Pl_12	An_19	1
Pl_13	An_19	1
Pl_18	An_19	1
Pl_20	An_19	1
Pl_22	An_19	1
Pl_29	An_19	1
Pl_35	An_19	1
An_4	An_20	-0.964808855671436
An_8	An_20	-0.991058903979138
An_10	An_20	-0.972277684370056
An_16	An_20	-0.970603684196249
Pl_1	An_20	1
Pl_2	An_20	1
Pl_4	An_20	1
Pl_5	An_20	1
Pl_6	An_20	1
Pl_8	An_20	1
Pl_11	An_20	1
Pl_15	An_20	1
Pl_16	An_20	1
Pl_22	An_20	1
Pl_27	An_20	1
Pl_28	An_20	1
An_7	An_21	-0.965413096593693
An_10	An_21	-0.960844073211774
An_20	An_21	-0.982986894436181
Pl_1	An_21	1
Pl_3	An_21	1
Pl_5	An_21	1
Pl_6	An_21	1
Pl_10	An_21	1
Pl_14	An_21	1
Pl_18	An_21	1
Pl_20	An_21	1
Pl_27	An_21	1
Pl_36	An_21	1
Pl_38	An_21	1
An_7	An_22	-0.928408275125548
An_14	An_22	-0.892748082987964
Pl_1	An_22	1
Pl_2	An_22	1
Pl_3	An_22	1
Pl_4	An_22	1
Pl_5	An_22	1
Pl_6	An_22	1
Pl_7	An_22	1
Pl_20	An_22	1
Pl_24	An_22	1
Pl_29	An_22	1
Pl_38	An_22	1
An_1	An_23	-0.952951806830242
An_19	An_23	-0.867927834624425
An_20	An_23	-0.851121335756034
Pl_1	An_23	1
Pl_2	An_23	1
Pl_3	An_23	1
Pl_5	An_23	1
Pl_8	An_23	1
Pl_9	An_23	1
Pl_12	An_23	1
Pl_13	An_23	1
Pl_18	An_23	1
Pl_23	An_23	1
Pl_25	An_23	1
An_5	An_24	-0.857431349111721
An_6	An_24	-0.967927126446739
An_9	An_24	-0.964811814948916
An_11	An_24	-0.861725395079702
An_17	An_24	-0.861150390468538
An_22	An_24	-0.988356261048466
Pl_1	An_24	1
Pl_2	An_24	1
Pl_5	An_24	1
Pl_8	An_24	1
Pl_12	An_24	1
Pl_18	An_24	1
Pl_21	An_24	1
Pl_24	An_24	1
Pl_33	An_24	1
Pl_45	An_24	1
An_6	An_25	-0.869637637399137
Pl_1	An_25	1
Pl_4	An_25	1
Pl_10	An_25	1
Pl_13	An_25	1
Pl_16	An_25	1
Pl_17	An_25	1
Pl_18	An_25	1
Pl_19	An_25	1
Pl_31	An_25	1
Pl_46	An_25	1
An_11	An_26	-0.873140618670732
An_17	An_26	-0.977494788588956
An_18	An_26	-0.900328874355182
Pl_1	An_26	1
Pl_6	An_26	1
Pl_9	An_26	1
Pl_10	An_26	1
Pl_14	An_26	1
Pl_17	An_26	1
Pl_21	An_26	1
Pl_34	An_26	1
An_10	An_27	-0.870800718432292
An_12	An_27	-0.891346003627405
An_21	An_27	-0.899555556243286
An_22	An_27	-0.988881173776463
An_24	An_27	-0.878799200523645
Pl_3	An_27	1
Pl_4	An_27	1
Pl_6	An_27	1
Pl_8	An_27	1
Pl_9	An_27	1
Pl_10	An_27	1
Pl_24	An_27	1
Pl_31	An_27	1
An_2	An_28	-0.855794175993651
An_7	An_28	-0.882091782288626
An_9	An_28	-0.856536778621376
An_10	An_28	-0.926439826143906
An_19	An_28	-0.866900871973485
An_21	An_28	-0.904259043978527
An_22	An_28	-0.983100521378219
Pl_2	An_28	1
Pl_7	An_28	1
Pl_9	An_28	1
Pl_12	An_28	1
Pl_15	An_28	1
Pl_16	An_28	1
Pl_19	An_28	1
Pl_20	An_28	1
An_20	An_29	-0.9536127964966
Pl_1	An_29	1
Pl_2	An_29	1
Pl_4	An_29	1
Pl_7	An_29	1
Pl_9	An_29	1
Pl_14	An_29	1
Pl_15	An_29	1
Pl_17	An_29	1
An_2	An_30	-0.959377399180084
An_5	An_30	-0.887815789552405
An_9	An_30	-0.983750474173576
An_19	An_30	-0.863087341887876
An_27	An_30	-0.880385184427723
An_29	An_30	-0.983918277313933
Pl_1	An_30	1
Pl_2	An_30	1
Pl_3	An_30	1
Pl_5	An_30	1
Pl_6	An_30	1
Pl_10	An_30	1
Pl_17	An_30	1
Pl_18	An_30	1
An_2	An_31	-0.919161072466522
An_18	An_31	-0.873497701948509
An_26	An_31	-0.985117643605918
An_27	An_31	-0.882999498164281
Pl_1	An_31	1
Pl_2	An_31	1
Pl_3	An_31	1
Pl_8	An_31	1
Pl_13	An_31	1
Pl_22	An_31	1
Pl_24	An_31	1
Pl_26	An_31	1
An_6	An_32	-0.893012427259237
An_19	An_32	-0.932844135211781
An_20	An_32	-0.991300984285772
Pl_2	An_32	1
Pl_5	An_32	1
Pl_6	An_32	1
Pl_12	An_32	1
Pl_13	An_32	1
Pl_14	An_32	1
Pl_30	An_32	1
An_4	An_33	-0.993901787791401
An_5	An_33	-0.940587996970862
An_7	An_33	-0.915343349799514
An_11	An_33	-0.894039842998609
An_13	An_33	-0.886326551903039
An_15	An_33	-0.932374699041247
An_18	An_33	-0.936109691625461
An_32	An_33	-0.936482451856136
Pl_2	An_33	1
Pl_3	An_33	1
Pl_6	An_33	1
Pl_12	An_33	1
Pl_22	An_33	1
Pl_23	An_33	1
An_3	An_34	-0.902518139453605
An_5	An_34	-0.984481872292235
An_10	An_34	-0.876505030319095
An_15	An_34	-0.936019188491628
Pl_1	An_34	1
Pl_6	An_34	1
Pl_10	An_34	1
Pl_16	An_34	1
Pl_20	An_34	1
Pl_28	An_34	1
An_10	An_35	-0.892503075534478
An_13	An_35	-0.873941409634426
An_26	An_35	-0.98749593924731
An_32	An_35	-0.942481910111383
Pl_1	An_35	1
Pl_3	An_35	1
Pl_4	An_35	1
Pl_7	An_35	1
Pl_8	An_35	1
Pl_19	An_35	1
An_27	An_36	-0.885656674625352
An_31	An_36	-0.890597567660734
Pl_2	An_36	1
Pl_3	An_36	1
Pl_4	An_36	1
Pl_6	An_36	1
Pl_11	An_36	1
Pl_23	An_36	1
An_9	An_37	-0.890038759214804
An_14	An_37	-0.973854475887492
An_16	An_37	-0.864320996683091
An_17	An_37	-0.904994222102687
An_18	An_37	-0.941229339921847
An_25	An_37	-0.922109988983721
An_33	An_37	-0.986739832209423
An_35	An_37	-0.909330422990024
An_36	An_37	-0.943697163602337
Pl_3	An_37	1
Pl_6	An_37	1
Pl_7	An_37	1
Pl_8	An_37	1
Pl_9	An_37	1
Pl_11	An_37	1
An_2	An_38	-0.861182595835999
An_16	An_38	-0.871912577655166
An_19	An_38	-0.976159087149426
An_29	An_38	-0.895675427047536
An_37	An_38	-0.917130056070164
Pl_1	An_38	1
Pl_3	An_38	1
Pl_4	An_38	1
Pl_11	An_38	1
Pl_14	An_38	1
Pl_15	An_38	1
An_1	An_39	-0.910446400986984
An_5	An_39	-0.925278859212995
An_13	An_39	-0.952487190952525
An_14	An_39	-0.906646341318265
An_22	An_39	-0.892851268639788
An_30	An_39	-0.906466507352889
An_31	An_39	-0.87204307410866
Pl_3	An_39	1
Pl_4	An_39	1
Pl_6	An_39	1
Pl_9	An_39	1
Pl_11	An_39	1
An_13	An_40	-0.880553622962907
An_18	An_40	-0.910026290686801
An_19	An_40	-0.854791838908568
An_34	An_40	-0.906075861304998
An_37	An_40	-0.856988152489066
Pl_1	An_40	1
Pl_3	An_40	1
Pl_5	An_40	1
Pl_7	An_40	1
Pl_12	An_40	1
An_3	An_41	-0.880394228268415
An_4	An_41	-0.972450944362208
An_11	An_41	-0.960659456672147
An_18	An_41	-0.979585150722414
An_20	An_41	-0.98797336849384
An_33	An_41	-0.987765942467377
Pl_4	An_41	1
Pl_6	An_41	1
Pl_7	An_41	1
Pl_8	An_41	1
Pl_9	An_41	1
An_2	An_42	-0.972896269988269
An_12	An_42	-0.976457881974056
An_18	An_42	-0.938302779803053
An_27	An_42	-0.881352822529152
An_38	An_42	-0.893356864806265
Pl_2	An_42	1
Pl_3	An_42	1
Pl_6	An_42	1
Pl_7	An_42	1
An_1	An_43	-0.963944914517924
An_5	An_43	-0.911843933165073
An_9	An_43	-0.945852410281077
An_13	An_43	-0.875598130980507
An_20	An_43	-0.875546511961147
An_27	An_43	-0.988558805081993
An_29	An_43	-0.949010999873281
An_30	An_43	-0.975814638426527
An_36	An_43	-0.864355467027053
Pl_1	An_43	1
Pl_5	An_43	1
Pl_6	An_43	1
Pl_7	An_43	1
An_8	An_44	-0.851473122369498
An_11	An_44	-0.986136914696544
An_15	An_44	-0.936012441758066
An_21	An_44	-0.962424943689257
An_40	An_44	-0.918036678573117
Pl_2	An_44	1
Pl_3	An_44	1
Pl_5	An_44	1
An_4	An_45	-0.913532966049388
An_6	An_45	-0.912132859928533
An_12	An_45	-0.960644232807681
An_21	An_45	-0.881060677813366
An_30	An_45	-0.931753583718091
An_31	An_45	-0.920681209070608
An_34	An_45	-0.876909845042974
An_39	An_45	-0.891210924834013
An_42	An_45	-0.968384600477293
An_44	An_45	-0.971826385939494
Pl_6	An_45	1
Pl_10	An_45	1
Pl_11	An_45	1
An_3	An_46	-0.863480790285394
An_16	An_46	-0.998160257935524
An_35	An_46	-0.871411363361403
An_39	An_46	-0.89987856708467
An_44	An_46	-0.968895330326632
Pl_2	An_46	1
Pl_5	An_46	1
Pl_1	Pl_7	-0.922987995669246
Pl_2	Pl_7	-0.862338240258396
Pl_4	Pl_8	-0.981409098254517
Pl_7	Pl_8	-0.850191300502047
Pl_9	Pl_10	-0.912959878100082
Pl_2	Pl_12	-0.86008833325468
Pl_10	Pl_12	-0.910460243467242
Pl_2	Pl_13	-0.874225933570415
Pl_8	Pl_13	-0.885119502898306
Pl_4	Pl_14	-0.886342788813636
Pl_1	Pl_15	-0.997930962592363
Pl_5	Pl_15	-0.969258602941409
Pl_11	Pl_16	-0.883902333211154
Pl_13	Pl_16	-0.864953789394349
Pl_4	Pl_17	-0.898543445393443
Pl_8	Pl_17	-0.871484095929191
Pl_10	Pl_17	-0.85282086674124
Pl_15	Pl_17	-0.940449068788439
Pl_1	Pl_18	-0.996813338948414
Pl_4	Pl_18	-0.893428028794006
Pl_10	Pl_19	-0.902583016781136
Pl_17	Pl_19	-0.954969806363806
Pl_18	Pl_19	-0.945092005888
Pl_4	Pl_20	-0.895945978350937
Pl_7	Pl_20	-0.890122582903132
Pl_19	Pl_20	-0.880565773928538
Pl_1	Pl_21	-0.98061465471983
Pl_9	Pl_21	-0.936483879806474
Pl_12	Pl_21	-0.890080390265211
Pl_18	Pl_21	-0.906685389811173
Pl_2	Pl_22	-0.893210453679785
Pl_9	Pl_22	-0.893531794426963
Pl_11	Pl_22	-0.886709525017068
Pl_16	Pl_22	-0.958346741273999
Pl_20	Pl_22	-0.855631456477568
Pl_11	Pl_23	-0.910964635200799
Pl_12	Pl_23	-0.864152546040714
Pl_14	Pl_23	-0.890135728288442
Pl_1	Pl_24	-0.927707126829773
Pl_6	Pl_25	-0.902543541742489
Pl_17	Pl_25	-0.891232236288488
Pl_19	Pl_25	-0.879041180480272
Pl_1	Pl_26	-0.891350671183318
Pl_11	Pl_26	-0.952353703556582
Pl_15	Pl_26	-0.93908688891679
Pl_18	Pl_26	-0.858815800631419
Pl_19	Pl_26	-0.975038491655141
Pl_3	Pl_27	-0.939560295082629
Pl_9	Pl_27	-0.88014452601783
Pl_11	Pl_27	-0.917754487134516
Pl_13	Pl_27	-0.941532522207126
Pl_19	Pl_27	-0.856993969995528
Pl_4	Pl_28	-0.912089978344738
Pl_6	Pl_28	-0.955352107994258
Pl_8	Pl_28	-0.912893933942541
Pl_1	Pl_29	-0.924129020888358
Pl_3	Pl_29	-0.980707250768319
Pl_9	Pl_29	-0.912584705511108
Pl_14	Pl_30	-0.976202989462763
Pl_14	Pl_31	-0.866757185896859
Pl_2	Pl_32	-0.888613172806799
Pl_4	Pl_32	-0.979571347590536
Pl_11	Pl_32	-0.972344934474677
Pl_12	Pl_32	-0.872223252430558
Pl_16	Pl_32	-0.95404999400489
Pl_19	Pl_32	-0.87706390931271
Pl_29	Pl_32	-0.872039367677644
Pl_30	Pl_32	-0.890888420166448
Pl_31	Pl_32	-0.93981022736989
Pl_11	Pl_33	-0.918915357207879
Pl_13	Pl_33	-0.957580916583538
Pl_15	Pl_33	-0.932680070167407
Pl_17	Pl_33	-0.898033507168293
Pl_18	Pl_33	-0.889189008623362
Pl_20	Pl_33	-0.941185867413878
Pl_25	Pl_33	-0.90557293058373
Pl_26	Pl_33	-0.915320266038179
Pl_29	Pl_33	-0.858074251329526
Pl_32	Pl_33	-0.903524089837447
Pl_1	Pl_34	-0.946364326635376
Pl_4	Pl_34	-0.893542787292972
Pl_13	Pl_34	-0.964616398094222
Pl_22	Pl_34	-0.963177481666207
Pl_33	Pl_34	-0.97418012144044
Pl_19	Pl_35	-0.944316101493314
Pl_22	Pl_35	-0.975096136098728
Pl_28	Pl_35	-0.93756636348553
Pl_33	Pl_35	-0.912025480298325
Pl_3	Pl_36	-0.900947547052056
Pl_5	Pl_36	-0.92196608427912
Pl_7	Pl_36	-0.96495048282668
Pl_30	Pl_36	-0.884269700851291
Pl_1	Pl_37	-0.966526271775365
Pl_1	Pl_38	-0.954566214699298
Pl_6	Pl_38	-0.938523729564622
Pl_9	Pl_38	-0.957923068664968
Pl_11	Pl_38	-0.974634395213798
Pl_13	Pl_38	-0.893752743024379
Pl_29	Pl_38	-0.968098324956372
Pl_31	Pl_38	-0.953532890649512
Pl_32	Pl_38	-0.993714681826532
Pl_37	Pl_38	-0.90276186610572
Pl_4	Pl_39	-0.925035184947774
Pl_6	Pl_39	-0.905363455880433
Pl_8	Pl_39	-0.856105709914118
Pl_11	Pl_39	-0.958953681634739
Pl_3	Pl_40	-0.877543593291193
Pl_7	Pl_40	-0.928853546269238
Pl_8	Pl_40	-0.99452015850693
Pl_15	Pl_40	-0.896343503380194
Pl_36	Pl_40	-0.942028542980552
Pl_25	Pl_41	-0.962215914390981
Pl_27	Pl_41	-0.916699080495164
Pl_33	Pl_41	-0.880436265142635
Pl_11	Pl_42	-0.947095451876521
Pl_14	Pl_42	-0.937973569147289
Pl_25	Pl_42	-0.901722267502919
Pl_28	Pl_42	-0.994554640958086
Pl_31	Pl_42	-0.875518151558936
Pl_40	Pl_42	-0.856410425854847
Pl_5	Pl_43	-0.945560860680416
Pl_7	Pl_43	-0.937425710028037
Pl_8	Pl_43	-0.85211933683604
Pl_16	Pl_43	-0.852463788585737
Pl_17	Pl_43	-0.892058938974515
Pl_32	Pl_43	-0.969624184072018
Pl_35	Pl_43	-0.998971471330151
Pl_38	Pl_43	-0.956747120246291
Pl_8	Pl_44	-0.918335619615391
Pl_19	Pl_44	-0.850824619177729
Pl_20	Pl_44	-0.857674002414569
Pl_28	Pl_44	-0.878826530417427
Pl_38	Pl_44	-0.935752982739359
Pl_3	Pl_45	-0.861643854063004
Pl_5	Pl_45	-0.88546617468819
Pl_15	Pl_45	-0.933648558799177
Pl_23	Pl_45	-0.876969664357603
Pl_33	Pl_45	-0.964404233032838
Pl_35	Pl_45	-0.957939375890419
Pl_2	Pl_46	-0.893842353252694
Pl_3	Pl_46	-0.931693630991504
Pl_8	Pl_46	-0.985433471854776
Pl_9	Pl_46	-0.910181679995731
Pl_27	Pl_46	-0.991158691234887
Pl_11	Pl_47	-0.85879579372704
Pl_14	Pl_47	-0.859795410418883
Pl_17	Pl_47	-0.948035998968408
Pl_22	Pl_47	-0.986533349612728
Pl_26	Pl_47	-0.927088292315602
Pl_27	Pl_47	-0.974308761069551
Pl_33	Pl_47	-0.96296498621814
