#SpeciesA	SpeciesB	interaction
An_18	An_38	-0.917236648034304
An_20	An_38	-0.983472001971677
An_23	An_38	-0.985994098708034
An_35	An_38	-0.864332686876878
Pl_4	An_38	1
Pl_6	An_38	1
Pl_46	An_38	1
An_4	An_39	-0.988844691542909
An_9	An_39	-0.886814223369583
An_26	An_39	-0.90005288971588
An_27	An_39	-0.977135884575546
An_29	An_39	-0.940676072379574
An_35	An_39	-0.92398534854874
An_38	An_39	-0.896303135668859
Pl_2	An_39	1
Pl_11	An_39	1
Pl_15	An_39	1
An_6	An_40	-0.970745873870328
An_17	An_40	-0.941157819936052
An_20	An_40	-0.87967018224299
An_27	An_40	-0.890611583599821
Pl_6	An_40	1
Pl_37	An_40	1
Pl_42	An_40	1
An_3	An_41	-0.935317624360323
An_10	An_41	-0.913639286765829
An_28	An_41	-0.96088861906901
An_32	An_41	-0.89945855550468
An_37	An_41	-0.924137254711241
Pl_22	An_41	1
Pl_33	An_41	1
Pl_45	An_41	1
An_1	An_42	-0.991828459547833
An_7	An_42	-0.873528675641865
An_20	An_42	-0.850554673932493
An_22	An_42	-0.932292339159176
An_27	An_42	-0.987108645727858
An_29	An_42	-0.892566897440702
An_30	An_42	-0.877182531636208
Pl_8	An_42	1
Pl_43	An_42	1
An_4	An_43	-0.999191027600318
An_14	An_43	-0.936476123053581
An_33	An_43	-0.985205859644338
An_37	An_43	-0.936699516372755
An_40	An_43	-0.912092733429745
An_41	An_43	-0.98023152933456
Pl_18	An_43	1
Pl_20	An_43	1
An_8	An_44	-0.926086740102619
An_22	An_44	-0.938380346167833
An_35	An_44	-0.851628895848989
An_36	An_44	-0.870124417124316
Pl_7	An_44	1
Pl_10	An_44	1
An_13	An_45	-0.977368839550763
An_22	An_45	-0.953351476928219
An_24	An_45	-0.928909903159365
An_28	An_45	-0.93072155630216
An_31	An_45	-0.887453378178179
An_33	An_45	-0.993233126122504
An_34	An_45	-0.971791280899197
An_36	An_45	-0.859613551525399
An_41	An_45	-0.894416784867644
Pl_5	An_45	1
Pl_9	An_45	1
An_1	An_46	-0.959399809362367
An_18	An_46	-0.87878884980455
An_31	An_46	-0.955973888514563
An_35	An_46	-0.995515226619318
Pl_14	An_46	1
Pl_28	An_46	1
Pl_2	Pl_3	-0.990211892407387
Pl_3	Pl_5	-0.892252860125154
Pl_4	Pl_5	-0.896208258578554
Pl_2	Pl_6	-0.851996020181105
Pl_4	Pl_6	-0.9509820449166
Pl_4	Pl_8	-0.94948433036916
Pl_3	Pl_9	-0.962061626603827
Pl_5	Pl_9	-0.895401409128681
Pl_7	Pl_9	-0.988702129805461
Pl_8	Pl_9	-0.965372363338247
Pl_9	Pl_10	-0.990708034718409
Pl_4	Pl_11	-0.865074729779735
Pl_1	Pl_12	-0.934892772231251
Pl_6	Pl_12	-0.893430216237903
Pl_5	Pl_13	-0.915523152099922
Pl_7	Pl_14	-0.987337273778394
Pl_8	Pl_14	-0.972660022089258
Pl_10	Pl_14	-0.976170178269967
Pl_12	Pl_14	-0.865459081018344
Pl_5	Pl_15	-0.975655205082148
Pl_10	Pl_15	-0.897519843187183
Pl_3	Pl_16	-0.965979913016781
Pl_12	Pl_16	-0.985142064746469
Pl_12	Pl_17	-0.955333219142631
Pl_6	Pl_18	-0.934966086409986
Pl_9	Pl_19	-0.883222466800362
Pl_10	Pl_19	-0.916824179701507
Pl_11	Pl_19	-0.977839176310226
Pl_14	Pl_19	-0.999513998860493
Pl_7	Pl_20	-0.933792331255972
Pl_15	Pl_20	-0.970315133919939
Pl_19	Pl_20	-0.911762634292245
Pl_4	Pl_21	-0.990492610028014
Pl_11	Pl_21	-0.913234506268054
Pl_12	Pl_21	-0.964677013689652
Pl_14	Pl_21	-0.857297147857025
Pl_9	Pl_22	-0.908119354397058
Pl_15	Pl_22	-0.979756061220542
Pl_13	Pl_23	-0.880272788228467
Pl_16	Pl_23	-0.95746567635797
Pl_8	Pl_24	-0.935086683603004
Pl_11	Pl_24	-0.93336631404236
Pl_20	Pl_24	-0.932317362399772
Pl_6	Pl_25	-0.865638635586947
Pl_21	Pl_25	-0.86810027109459
Pl_2	Pl_26	-0.952614258509129
Pl_5	Pl_26	-0.978805040707812
Pl_8	Pl_26	-0.975349651882425
Pl_10	Pl_26	-0.853051911573857
Pl_15	Pl_26	-0.916643297066912
Pl_22	Pl_26	-0.917012342019007
Pl_7	Pl_27	-0.960726039484143
Pl_9	Pl_27	-0.913612249772996
Pl_13	Pl_27	-0.869752836879343
Pl_18	Pl_27	-0.948416407220066
Pl_20	Pl_27	-0.96747688180767
Pl_24	Pl_27	-0.942371402168646
Pl_5	Pl_28	-0.869028381537646
Pl_11	Pl_28	-0.93038183124736
Pl_15	Pl_28	-0.945071672089398
Pl_1	Pl_29	-0.876583835342899
Pl_2	Pl_29	-0.988355286652222
Pl_3	Pl_29	-0.931952709332108
Pl_7	Pl_29	-0.867988977814093
Pl_14	Pl_29	-0.987993735587224
Pl_15	Pl_29	-0.974969759117812
Pl_18	Pl_29	-0.91847768239677
Pl_19	Pl_29	-0.968021727865562
Pl_24	Pl_29	-0.938446650514379
Pl_25	Pl_29	-0.856876480625942
Pl_26	Pl_29	-0.915265280753374
Pl_27	Pl_29	-0.884504264220595
Pl_9	Pl_30	-0.93014288530685
Pl_12	Pl_30	-0.893879515118897
Pl_3	Pl_31	-0.971103660296649
Pl_16	Pl_31	-0.951478070113808
Pl_18	Pl_31	-0.86073081032373
Pl_20	Pl_31	-0.941613503033295
Pl_24	Pl_31	-0.995831303298473
Pl_30	Pl_31	-0.978095786646008
Pl_4	Pl_32	-0.981809036107734
Pl_11	Pl_32	-0.855005062418059
Pl_23	Pl_32	-0.964148874394596
Pl_27	Pl_32	-0.916168008232489
Pl_31	Pl_32	-0.978242685552686
Pl_4	Pl_33	-0.959778358694166
Pl_7	Pl_33	-0.949897850165144
Pl_10	Pl_33	-0.973065148573369
Pl_14	Pl_33	-0.88447137363255
Pl_18	Pl_33	-0.979754062835127
Pl_23	Pl_33	-0.920093176653609
Pl_27	Pl_33	-0.881323763169348
Pl_29	Pl_33	-0.862568485317752
Pl_8	Pl_34	-0.881900066277012
Pl_9	Pl_34	-0.891808588989079
Pl_13	Pl_34	-0.916802756255493
Pl_14	Pl_34	-0.881773607106879
Pl_15	Pl_34	-0.878614156972617
Pl_24	Pl_34	-0.966363397659734
Pl_30	Pl_34	-0.912443656940013
Pl_9	Pl_35	-0.98874226398766
Pl_15	Pl_35	-0.863964211428538
Pl_17	Pl_35	-0.981100358068943
Pl_28	Pl_35	-0.911163844866678
Pl_29	Pl_35	-0.876877383561805
Pl_30	Pl_35	-0.926437995396554
Pl_1	Pl_36	-0.870976147707552
Pl_4	Pl_36	-0.97048068488948
Pl_7	Pl_36	-0.875454902648926
Pl_17	Pl_36	-0.918717858148739
Pl_27	Pl_36	-0.919212592765689
Pl_31	Pl_36	-0.854244036832824
Pl_33	Pl_36	-0.99863851768896
Pl_34	Pl_36	-0.900540185859427
Pl_2	Pl_37	-0.850713077932596
Pl_19	Pl_37	-0.871257421094924
Pl_24	Pl_37	-0.915465626865625
Pl_7	Pl_38	-0.89770826860331
Pl_9	Pl_38	-0.988918146817014
Pl_13	Pl_38	-0.889669523341581
Pl_16	Pl_38	-0.869056557537988
Pl_17	Pl_38	-0.882990535814315
Pl_33	Pl_38	-0.922350464155897
Pl_35	Pl_38	-0.871797390747815
Pl_8	Pl_39	-0.89423829712905
Pl_18	Pl_39	-0.973297209711745
Pl_21	Pl_39	-0.940080499975011
Pl_29	Pl_39	-0.924335573334247
Pl_35	Pl_39	-0.88663995731622
Pl_5	Pl_40	-0.878217678517103
Pl_18	Pl_40	-0.877128591993824
Pl_20	Pl_40	-0.880496815079823
Pl_23	Pl_40	-0.857823888771236
Pl_28	Pl_40	-0.915208915248513
Pl_29	Pl_40	-0.918810845119879
Pl_12	Pl_41	-0.959001381183043
Pl_18	Pl_41	-0.916699839057401
Pl_19	Pl_41	-0.938164977123961
Pl_25	Pl_41	-0.901108769699931
Pl_32	Pl_41	-0.964770205784589
Pl_4	Pl_42	-0.893246171530336
Pl_26	Pl_42	-0.95001269178465
Pl_34	Pl_42	-0.93677883525379
Pl_36	Pl_42	-0.942772957030684
Pl_37	Pl_42	-0.959130176808685
Pl_39	Pl_42	-0.869502087822184
Pl_40	Pl_42	-0.880221376894042
Pl_9	Pl_43	-0.90782654681243
Pl_16	Pl_43	-0.878706517163664
Pl_18	Pl_43	-0.940337225329131
Pl_21	Pl_43	-0.941890606191009
Pl_27	Pl_43	-0.959944498958066
Pl_34	Pl_43	-0.881878277054057
Pl_35	Pl_43	-0.990558821707964
Pl_38	Pl_43	-0.962569090537727
Pl_40	Pl_43	-0.8681520819664
Pl_3	Pl_44	-0.885966006666422
Pl_11	Pl_44	-0.955802973592654
Pl_14	Pl_44	-0.94345839950256
Pl_36	Pl_44	-0.926603738917038
Pl_2	Pl_45	-0.892500293441117
Pl_3	Pl_45	-0.967525753891096
Pl_14	Pl_45	-0.952404143055901
Pl_24	Pl_45	-0.86901445640251
Pl_28	Pl_45	-0.855878561967984
Pl_30	Pl_45	-0.927850957261398
Pl_34	Pl_45	-0.949564913520589
Pl_38	Pl_45	-0.86852805968374
Pl_39	Pl_45	-0.905206227907911
Pl_5	Pl_46	-0.975608730921522
Pl_16	Pl_46	-0.942405929323286
Pl_20	Pl_46	-0.974609846714884
Pl_23	Pl_46	-0.933580294717103
Pl_28	Pl_46	-0.930198771180585
Pl_37	Pl_46	-0.856545525602996
Pl_45	Pl_46	-0.866954432567582
Pl_1	Pl_47	-0.982469231355935
Pl_4	Pl_47	-0.887225932208821
Pl_6	Pl_47	-0.935204595327377
Pl_8	Pl_47	-0.880827762652189
Pl_11	Pl_47	-0.974763601319864
Pl_23	Pl_47	-0.927838842384517
Pl_26	Pl_47	-0.947062442312017
Pl_27	Pl_47	-0.869339694967493
Pl_38	Pl_47	-0.938748094020411
Pl_45	Pl_47	-0.986530622001737
